rank,name,url,score,criteria_score,mod_adj,completeness,uncertainty,pop_risk,primary_driver,c1,c2,c3,c4,c5,c6,c7,rationale
291,Citizens Advice Tableau Public Profile,https://public.tableau.com/app/profile/citizensadvice/vizzes,22.5,22.5,0,0.65,MEDIUM,none,criteria,7,0,9,4,0,3,0,"Citizens Advice Tableau Public Profile (Data visualizations and dashboards tracking advice issues, consumer trends, and client demographics ) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does."
292,Remember to Vote,https://remembertovote.org.uk,22.5,22.5,0,0.7,MEDIUM,LOW,criteria,0,4,13,0,0,6,0,Remember to Vote (Free SMS reminder service for polling station locations and voter ID requirements) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
293,Atlas of Surveillance,https://atlasofsurveillance.org,22.4,32.4,-10,0.9,LOW,MEDIUM,criteria,0,8,7,4,5,9,0,Atlas of Surveillance (Documenting Police Tech in Our Communities with Open Source Research) is a clear mismatch with my constitutional lens. The negative modifier (-10) further reduces an already weak criteria score.
294,Conservative Party Funding,https://conservativepartyfunding.co.uk,21.6,21.6,0,0.7,MEDIUM,LOW,criteria,5,0,7,4,0,6,0,Conservative Party Funding (Industry overview of donations to the UK Conservative Party since 2019) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
295,Whoisology,https://whoisology.com,21.6,21.6,0,0.65,MEDIUM,none,criteria,0,0,9,4,0,6,3,Whoisology (Billions of archived domain name whois records searchable and cross-referenced for reverse lookups) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
296,PoliMonitor,https://www.polimonitor.com,21.6,21.6,0,0.6,MEDIUM,LOW,criteria,5,0,7,4,0,6,0,"PoliMonitor (Political monitoring service enabling organisations to understand, engage and shape political discus) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does."
297,Missing Numbers,https://missingnumbers.org,20.6,20.6,0,0.75,LOW,LOW,criteria,2,0,9,4,0,6,0,Missing Numbers (Investigates and campaigns to close important gaps in UK public data) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
298,The Accountability Project,https://publicaccountability.org,20.6,20.6,0,0.7,MEDIUM,LOW,criteria,0,0,9,6,0,6,0,The Accountability Project (A searchable database of 1.9+ billion public records for researchers and journalists) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
299,Society for Hopeful Technologists,https://societyforhopefultechnologists.org,20.6,20.6,0,0.7,MEDIUM,LOW,criteria,2,2,5,6,0,6,0,Society for Hopeful Technologists (For everyone who wants technologies to work for people and planet) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
300,Registers and collaboration: making lists we can trust,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,20.6,20.6,0,0.65,MEDIUM,none,criteria,0,0,7,4,0,6,4,Registers and collaboration: making lists we can trust (A report examining models of stewarding registers and the importance of transparency and collaborati) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
301,Polimorphic,https://www.polimorphic.com,20.6,20.6,0,0.9,LOW,MEDIUM,criteria,0,0,12,0,3,6,0,Polimorphic (AI-powered platform for service-first government operations and resident engagement) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
302,Public Editor,https://www.publiceditor.io,20.6,20.6,0,0.65,MEDIUM,LOW,criteria,0,0,2,4,3,6,6,Public Editor (Platform for collaborative fact-checking and editorial transparency in journalism) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
303,Watch Duty,https://www.watchduty.org,20.6,20.6,0,0.65,MEDIUM,none,criteria,0,2,7,6,0,6,0,Watch Duty (Real-time wildfire maps and alerts powered by volunteer first responders) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
304,Nestr,https://nestr.io,19.6,19.6,0,0.7,MEDIUM,LOW,criteria,0,2,5,2,0,6,5,Nestr (Purpose-driven collaboration platform using self-organization and AI) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
305,The List,https://the-list.uk,19.6,19.6,0,0.8,LOW,HIGH,criteria,0,4,2,6,0,7,1,"The List (Tracking changes to grant-making behaviour of Trusts and Foundations in the UK — By Fundraisers, For) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does."
306,Charity Digital Skills Report,https://charitydigitalskills.co.uk,18.6,18.6,0,0.75,LOW,LOW,criteria,0,2,11,0,0,6,0,"Charity Digital Skills Report (Annual survey tracking digital and AI adoption, skills, and support needs across the UK charity sect) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does."
307,Dunadyne,https://dunadyne.org,18.6,18.6,0,0.55,MEDIUM,none,criteria,0,2,3,4,0,6,4,Dunadyne (Collective intelligence platform for forming and organizing Decentralized Unincorporated Nonprofit A) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
308,Mapping.kids,https://mapping.kids,18.6,18.6,0,0.45,MEDIUM,none,criteria,2,0,5,2,0,6,4,Mapping.kids (A platform for creating and sharing interactive maps for educational purposes) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
309,Keep It In The Community,https://plunkett.my.site.com/keepitinthecommunity/s,18.6,18.6,0,0.6,MEDIUM,none,criteria,0,2,5,4,0,8,0,Keep It In The Community (A platform for community-driven civic engagement and local resource sharing) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
310,Who Posted What?,https://whopostedwhat.com,18.6,18.6,0,0.65,MEDIUM,none,criteria,5,0,5,0,0,6,3,Who Posted What? (Non-public Facebook keyword search tool for researchers and public interest workers) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
311,Shared Digital Guides,https://www.shareddigitalguides.org.uk,18.6,18.6,0,0.7,MEDIUM,LOW,criteria,0,0,7,4,0,8,0,Shared Digital Guides (Non-profit organisations share step-by-step guides to using digital tools for social good) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
312,Digital Account Management Toolkit,https://digitalcharitylab.org/product/digital-account-management-toolkit,17.6,17.6,0,0.7,MEDIUM,LOW,criteria,0,0,5,4,0,6,3,Digital Account Management Toolkit (Free resource to help nonprofits manage social media and digital accounts securely and prevent accou) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
313,In the news,https://en.wikipedia.org/wiki/wikipedia:in_the_news,17.6,17.6,0,0.65,MEDIUM,none,criteria,0,6,0,2,0,6,4,In the news (Section of the Main Page directing readers to articles substantially updated to reflect recent or cu) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
314,OpenAudience,https://openaudience.org,16.7,16.7,0,0.65,MEDIUM,none,criteria,0,2,5,0,0,10,0,OpenAudience (Understand your audience using open data by analyzing postcodes and output areas) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
315,PolicyMogul,https://policymogul.com,16.7,16.7,0,0.6,MEDIUM,none,criteria,5,0,6,0,0,6,0,PolicyMogul (Champions of public affairs) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
316,The Guide to Major Trusts 2025/26,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26,16.7,16.7,0,0.65,MEDIUM,none,criteria,0,0,9,2,0,6,0,"The Guide to Major Trusts 2025/26 (UK's definitive directory of over 1,000 largest grant-makers awarding £7.23 billion annually) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does."
317,Open Council Data UK,https://opencouncildata.co.uk,16.5,26.5,-10,0.7,MEDIUM,LOW,criteria,0,4,11,4,0,8,0,"Open Council Data UK (Councillor data resources for psephologists, campaigners and charities) is a clear mismatch with my constitutional lens. The negative modifier (-10) further reduces an already weak criteria score."
318,The Decelerator,https://decelerator.org.uk,14.7,14.7,0,0.75,LOW,MEDIUM,criteria,0,0,2,6,0,6,1,"The Decelerator (A free support service for civil society organisations facing endings — closures, mergers, leadershi) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does."
319,WorkInCharities,https://www.workincharities.co.uk,13.7,13.7,0,0.55,MEDIUM,none,criteria,0,0,2,6,0,6,0,WorkInCharities (Job board platform connecting charity and nonprofit sector workers with employment opportunities) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
320,Dovetail,https://dovetail.network,12.7,12.7,0,0.65,MEDIUM,none,criteria,0,2,5,0,0,6,0,Dovetail (Helps non-profits find a digital partner that fits) is a clear mismatch with my constitutional lens. My criteria simply don't have the vocabulary for what this project does.
321,Yoti,https://www.yoti.com,10.5,26.5,-16,0.9,LOW,MEDIUM,criteria,0,0,12,4,3,3,5,Yoti (Building the world's trusted identity platform) is a clear mismatch with my constitutional lens. The negative modifier (-16) further reduces an already weak criteria score.
