project_url,project_name,criterion,evidence_field,evidence_value,interpretation,score,max_score,justification
https://github.com/bellingcat/edgar,EDGAR,C1,movement_building_utility,information_resource; enables corporate accountability investigation,Corporate accountability investigation tool — medium-low C1,6,12,Enables investigation of corporate financial records = accountability journalism support; medium C1
https://github.com/bellingcat/edgar,EDGAR,C2,communities_served,journalists; researchers; investigators,Professional investigators — low C2,4,20,Journalists/researchers as specific professional group; not excluded populations with named mechanism; low C2
https://github.com/bellingcat/edgar,EDGAR,C3,contributor_governance,open source; Bellingcat community; minimal participatory design,Open source minimal community = low C3,2,12,Open source with Bellingcat community; minimal participatory design with affected communities; low C3
https://github.com/bellingcat/edgar,EDGAR,C4,documented_limitations,limited to SEC EDGAR public data; API rate limits,Documents technical limitations — low C4,4,20,Documents scope limitations (SEC only) and technical constraints; limited structural self-examination; low C4
https://github.com/bellingcat/edgar,EDGAR,C5,known_funders,Bellingcat donor-supported,Bellingcat backing — low-moderate C5,3,6,Bellingcat backing = some institutional support; open source community; low-moderate C5
https://github.com/bellingcat/edgar,EDGAR,C6,movement_building_utility,information_resource; technical data retrieval tool; "informs" level,Technical tool = "informs" level,1,12,Command-line data retrieval tool = "informs" level; no governance dimension
https://theodi.org/article/contracts-for-data-collaboration,Contracts for Data Collaboration,C1,movement_building_utility,information_resource; academic framework for data governance,Academic governance framework — low C1,4,12,Provides frameworks for data governance; low C1 for academic guidance without formal mechanism
https://theodi.org/article/contracts-for-data-collaboration,Contracts for Data Collaboration,C2,communities_served,researchers; policymakers; data collaboratives,Researchers/policymakers — low C2,3,20,Researchers and policymakers as primary users; not excluded populations; low C2
https://theodi.org/article/contracts-for-data-collaboration,Contracts for Data Collaboration,C3,contributor_governance,academic production; limited community co-design,Academic production = minimal community engagement,3,12,Academic framework with limited community co-design; low C3
https://theodi.org/article/contracts-for-data-collaboration,Contracts for Data Collaboration,C4,documented_limitations,developed economies focus; limitations acknowledged,Documents geographic scope limitation — medium-low C4,5,20,Documents developed economies focus as limitation; honest scope acknowledgment; medium-low C4
https://theodi.org/article/contracts-for-data-collaboration,Contracts for Data Collaboration,C5,known_funders,Berkman Klein; Mozilla; NSF; academic funders,Academic/foundation backing — moderate C5,3,6,Berkman Klein/Mozilla/NSF = established academic-foundation context; not grassroots
https://theodi.org/article/contracts-for-data-collaboration,Contracts for Data Collaboration,C6,movement_building_utility,information_resource; academic framework document,Framework document = "informs" level,2,12,Academic framework document = "informs" level; no direct governance mechanism
https://fatebook.io,Fatebook,C1,movement_building_utility,infrastructure; prediction tracking for decision-makers,Prediction infrastructure — low C1,3,12,Prediction tracking tool; minimal direct power-correcting mechanism
https://fatebook.io,Fatebook,C2,communities_served,researchers; forecasters; decision-makers broadly,Professional forecasters — low C2,3,20,Researchers/forecasters/decision-makers as professional audience; not excluded populations; low C2
https://fatebook.io,Fatebook,C3,contributor_governance,open contribution model with moderation; community-driven,Open contribution = minimal community stage,3,12,Community-driven contribution with moderation = minimal participatory stage; low C3
https://fatebook.io,Fatebook,C4,documented_limitations,limited to quantifiable predictions; requires active participation; documented clearly,Documents scope limitations honestly — medium C4,5,20,Explicitly documents scope limitations for quantifiable predictions; honest about active participation requirement; medium-low C4
https://fatebook.io,Fatebook,C5,known_funders,Open Philanthropy; Survival and Flourishing Fund,EA-aligned foundation backing — low-moderate C5,3,6,Open Philanthropy/SFF = EA-aligned foundation backing; not grassroots
https://fatebook.io,Fatebook,C6,movement_building_utility,infrastructure; prediction platform; civic information as forecasting problem,Prediction platform = "informs" level at most,3,12,Prediction platform = "informs" level; treats civic information as optimisation problem; limited democratic governance dimension
https://charmverse.io,CharmVerse,C1,movement_building_utility,infrastructure; web3 community platform; DAO coordination,DAO coordination tool — low C1,3,12,Web3 community platform for DAO management; minimal civic power-correcting dimension
https://charmverse.io,CharmVerse,C2,communities_served,DAO operators; grant managers; web3 communities,Web3/DAO communities — low C2,3,20,DAO operators and web3 communities not excluded populations; low C2
https://charmverse.io,CharmVerse,C3,contributor_governance,open contribution; web3 community governance,Web3 community = one minimal stage,3,12,Web3 community governance = minimal participatory stage; low C3
https://charmverse.io,CharmVerse,C4,documented_limitations,minimal documented limitations visible; for-profit model,Minimal limitation documentation — low C4,3,20,Limited documented limitations in dossier; for-profit orientation; low C4
https://charmverse.io,CharmVerse,C5,known_funders,Coinbase Ventures; Polychain Capital VC-backed,VC-backed — very low C5,2,6,Coinbase Ventures/Polychain = major VC backing; not grassroots
https://charmverse.io,CharmVerse,C6,governance_model,DAO governance features; formal community voting for web3,DAO governance = medium C6 for web3 context,5,12,DAO governance features = formal voting mechanism for web3 communities; "collaborates" level within DAO paradigm; limited civic relevance
https://mediatrust.org/charity-digital-skills-report,Charity Digital Skills Report,C1,movement_building_utility,information_resource; annual sector survey,Annual survey = information resource — very low C1,2,12,Annual sector survey; minimal power-correcting dimension
https://mediatrust.org/charity-digital-skills-report,Charity Digital Skills Report,C2,communities_served,charity sector professionals; digital practitioners,Sector professionals — low C2,3,20,Charity sector professionals as primary audience; not excluded populations; low C2
https://mediatrust.org/charity-digital-skills-report,Charity Digital Skills Report,C3,contributor_governance,annual survey methodology; limited community co-design,Annual survey = one stage,4,12,Annual survey methodology = one minimal participatory stage; documents sampling limitations
https://mediatrust.org/charity-digital-skills-report,Charity Digital Skills Report,C4,documented_limitations,no sampling details; no response rate documented; limitations acknowledged,Acknowledges methodological limitations — medium-low C4,4,20,Documents absence of sampling methodology and response rates; honest about limitations; medium-low C4
https://mediatrust.org/charity-digital-skills-report,Charity Digital Skills Report,C5,underdog_signal,true; Media Trust project; annual publication,Underdog signal despite Media Trust backing — medium C5,4,6,underdog_signal=true; Media Trust = small media charity; annual publication model; medium C5
https://mediatrust.org/charity-digital-skills-report,Charity Digital Skills Report,C6,movement_building_utility,information_resource; annual survey; "informs" level,Annual survey = "informs" level,1,12,Annual sector survey = "informs" level; no governance dimension
https://theodi.org/guides/collaborative-data-patterns,Collaborative Data Patterns,C1,movement_building_utility,information_resource; data governance guidance,Data governance guidance — low C1,3,12,Guidance for collaborative data maintenance; low C1 for informational resource
https://theodi.org/guides/collaborative-data-patterns,Collaborative Data Patterns,C2,communities_served,data practitioners; organizations broadly,Data practitioners — very low C2,2,20,Data practitioners as primary audience; not excluded populations; very low C2
https://theodi.org/guides/collaborative-data-patterns,Collaborative Data Patterns,C3,contributor_governance,ODI production; limited community co-design,ODI-produced = minimal community stage,3,12,ODI-produced guidebook with limited community co-design; low C3
https://theodi.org/guides/collaborative-data-patterns,Collaborative Data Patterns,C4,documented_limitations,ODI context; some scope acknowledgment,Some scope documentation — low C4,4,20,Some scope documentation; limited structural self-examination; low C4
https://theodi.org/guides/collaborative-data-patterns,Collaborative Data Patterns,C5,known_funders,Open Data Institute; established org,Established ODI — moderate C5,3,6,ODI = established data governance org; moderate C5
https://theodi.org/guides/collaborative-data-patterns,Collaborative Data Patterns,C6,movement_building_utility,information_resource; technical guidance document,Guidance document = "informs" level,2,12,Technical data governance guidebook = "informs" level; no governance dimension
https://developer.parliament.uk,UK Parliament Developer Portal,C1,movement_building_utility,information_resource; parliamentary data access,Parliamentary data access — low C1,4,12,Parliamentary data access enables transparency; low C1 for technical data portal
https://developer.parliament.uk,UK Parliament Developer Portal,C2,communities_served,developers; researchers broadly,Developers — very low C2,3,20,Developers as primary users; not excluded populations; very low C2
https://developer.parliament.uk,UK Parliament Developer Portal,C3,contributor_governance,government-operated; limited community contribution,Government portal = minimal community stage,2,12,Government-operated API portal; minimal community contribution model; low C3
https://developer.parliament.uk,UK Parliament Developer Portal,C4,documented_limitations,dead_link at scrape; limited documentation,Dead link reduces confidence — low C4,3,20,Dead link at scrape time; limited documented limitations; low C4
https://developer.parliament.uk,UK Parliament Developer Portal,C5,known_funders,UK Parliament; government-operated,Government-operated — very low C5,2,6,UK Parliament government funding; not a grassroots project
https://developer.parliament.uk,UK Parliament Developer Portal,C6,movement_building_utility,information_resource; developer API portal; "informs" level,API portal = "informs" level,2,12,Government API portal = "informs" level; no democratic governance dimension
https://pears.com,Pear by Holepunch,C1,movement_building_utility,infrastructure; p2p platform for developers,P2P infrastructure — low C1,3,12,Peer-to-peer platform development infrastructure; minimal power-correcting dimension
https://pears.com,Pear by Holepunch,C2,communities_served,developers; app creators broadly,Developers — very low C2,2,20,Developers as primary users; not excluded populations; very low C2
https://pears.com,Pear by Holepunch,C3,contributor_governance,open source contribution; experimental modules,Open source = minimal stage,2,12,Open source contribution model = minimal participatory stage; experimental
https://pears.com,Pear by Holepunch,C4,documented_limitations,experimental modules; documented as unstable,Documents experimental/unstable status — low C4,4,20,Documents experimental nature as limitation; honest about instability; low C4
https://pears.com,Pear by Holepunch,C5,known_funders,VC-funded; underdog_signal=true,VC-funded despite underdog signal — low C5,3,6,VC-funded but with underdog signal; low-moderate C5
https://pears.com,Pear by Holepunch,C6,movement_building_utility,infrastructure; p2p technical platform; "informs" level,P2P platform = "informs" level,2,12,P2P development platform = "informs" level; no governance dimension
https://kagi.com/slopstop,Kagi SlopStop,C1,movement_building_utility,information_resource; AI content detection,AI detection tool — very low C1,2,12,AI content detection; no direct power-correcting mechanism
https://kagi.com/slopstop,Kagi SlopStop,C2,communities_served,internet users; Kagi subscribers broadly,Generic internet users — very low C2,2,20,Internet users broadly; not excluded populations; very low C2
https://kagi.com/slopstop,Kagi SlopStop,C3,contributor_governance,for-profit tool; limited community contribution,For-profit = minimal community stage,2,12,For-profit tool with minimal community contribution; very low C3
https://kagi.com/slopstop,Kagi SlopStop,C4,documented_limitations,methodology not fully published; false positives documented,Documents methodology and error limitations — medium-low C4,5,20,Documents methodology opacity and false positive rate; honest about limitations; medium-low C4
https://kagi.com/slopstop,Kagi SlopStop,C5,org_type,for-profit LLC; underdog_signal=true oddly,For-profit with underdog signal — low C5,2,6,For-profit LLC; underdog_signal=true seems incongruent with commercial model; low C5
https://kagi.com/slopstop,Kagi SlopStop,C6,movement_building_utility,information_resource; AI detection tool; "informs" level,Detection tool = "informs" level,2,12,AI detection tool = "informs" level; no governance mechanism
https://civiclick.com,CiviClick,C1,movement_building_utility,infrastructure; AI-powered advocacy software,Advocacy software — low C1,3,12,AI-powered advocacy software for organisations; minimal direct power redistribution
https://civiclick.com,CiviClick,C2,communities_served,public affairs professionals; nonprofits; associations,Professional advocates — very low C2,3,20,Public affairs professionals as primary users; not excluded populations; very low C2
https://civiclick.com,CiviClick,C3,contributor_governance,for-profit platform; limited community co-design,For-profit = minimal community engagement,3,12,For-profit advocacy platform; minimal community co-design; low C3
https://civiclick.com,CiviClick,C4,documented_limitations,no disparity tracking; minimal documented limitations,Very limited documentation — very low C4,2,20,No disparity tracking; no documented limitations visible; very low C4
https://civiclick.com,CiviClick,C5,org_type,for-profit; no visible grassroots signal,For-profit = very low C5,2,6,For-profit advocacy platform; no grassroots or underdog signal; very low C5
https://civiclick.com,CiviClick,C6,movement_building_utility,advocacy tool for organizations; "involves" level at most,Advocacy software = "involves" level,5,12,Advocacy software for organisations = "involves" level at most; enables organisations to advocate but limited democratic governance
https://aisafety.info,AI Safety Info,C1,movement_building_utility,information_resource; AI safety FAQ website,FAQ information resource — very low C1,2,12,AI safety information website; minimal power-correcting mechanism
https://aisafety.info,AI Safety Info,C2,communities_served,researchers; students; general public broadly,Generic public/researchers — very low C2,2,20,Generic audience of researchers and students; not excluded populations; very low C2
https://aisafety.info,AI Safety Info,C3,contributor_governance,limited community contribution documentation visible,Minimal community engagement — very low C3,2,12,Limited documented community contribution; informational website; low C3
https://aisafety.info,AI Safety Info,C4,documented_limitations,academic framing; EA-aligned perspective acknowledged implicitly,Some implicit framing — low C4,4,20,EA-aligned framing has implicit power dimensions; limited explicit self-examination; low C4
https://aisafety.info,AI Safety Info,C5,known_funders,Open Philanthropy; Future of Life Institute; EA funding,EA-aligned major foundation funding — low C5,2,6,Open Philanthropy/FLI = major EA-aligned foundation backing; not grassroots
https://aisafety.info,AI Safety Info,C6,movement_building_utility,information_resource; FAQ website; "informs" level,FAQ website = "informs" level,1,12,FAQ information website = "informs" level; no governance dimension
https://responsibletechguide.com,Responsible Tech Guide 2025,C1,movement_building_utility,information_resource; annual tech ethics guide,Annual guide — very low C1,2,12,Annual tech ethics guide; no direct power-correcting mechanism
https://responsibletechguide.com,Responsible Tech Guide 2025,C2,communities_served,technologists; policymakers; researchers broadly,Generic professional audience — very low C2,2,20,Generic technology professionals as audience; not excluded populations; very low C2
https://responsibletechguide.com,Responsible Tech Guide 2025,C3,contributor_governance,annual guide production; limited community co-design,Annual publication = minimal stage,3,12,Annual guide with limited documented community co-design; low C3
https://responsibletechguide.com,Responsible Tech Guide 2025,C4,documented_limitations,annual survey scope; some coverage acknowledgment,Minimal limitation documentation — low C4,3,20,Annual guide with minimal structural self-examination; low C4
https://responsibletechguide.com,Responsible Tech Guide 2025,C5,org_type,limited institutional backing visible; annual publication model,Small annual publication — low-moderate C5,3,6,Annual guide publication with limited identified institutional backing; low-moderate C5
https://responsibletechguide.com,Responsible Tech Guide 2025,C6,movement_building_utility,information_resource; annual guide; "informs" level,Annual guide = "informs" level,3,12,Annual information guide = "informs" level; no governance mechanism
https://www.csagroup.org/store/product/can-dgsi-127,CAN/DGSI 127 Age Assurance Standard,C1,movement_building_utility,information_resource; technical standards document,Technical standard — very low C1,2,12,Technical age assurance standard; minimal direct power-correcting dimension
https://www.csagroup.org/store/product/can-dgsi-127,CAN/DGSI 127 Age Assurance Standard,C2,communities_served,tech developers; policymakers; standards bodies,Technical developers — very low C2,2,20,Technical developers and policymakers; not excluded populations; very low C2
https://www.csagroup.org/store/product/can-dgsi-127,CAN/DGSI 127 Age Assurance Standard,C3,contributor_governance,standards body process; government-funded; limited community co-design,Standards body process = minimal stage,2,12,Standards body process with minimal community co-design beyond professional stakeholders; low C3
https://www.csagroup.org/store/product/can-dgsi-127,CAN/DGSI 127 Age Assurance Standard,C4,documented_limitations,technical standard scope; limited self-examination,Minimal documentation — low C4,3,20,Technical standard with minimal documented limitations or self-examination; low C4
https://www.csagroup.org/store/product/can-dgsi-127,CAN/DGSI 127 Age Assurance Standard,C5,known_funders,government-funded; standards body,Government-funded standards — very low C5,2,6,Government-funded standards body; not a grassroots project; very low C5
https://www.csagroup.org/store/product/can-dgsi-127,CAN/DGSI 127 Age Assurance Standard,C6,movement_building_utility,information_resource; technical standard; "informs" level,Technical standard = "informs" level,1,12,Technical standard document = "informs" level; no democratic governance dimension
https://choosealicense.com,Choose a License,C1,movement_building_utility,information_resource; license guide for developers,License guide — very low C1,2,12,Open source license chooser; no civic power-correcting dimension
https://choosealicense.com,Choose a License,C2,communities_served,developers; open source contributors broadly,Developers — very low C2,2,20,Developers and open source contributors; not excluded populations; very low C2
https://choosealicense.com,Choose a License,C3,contributor_governance,GitHub project; open source contribution model; community_ownership=false,GitHub-managed = minimal stage,2,12,GitHub-managed with open source contribution; minimal community governance; low C3
https://choosealicense.com,Choose a License,C4,documented_limitations,license comparison scope; technical framing,Minimal documentation — low C4,3,20,Technical license guidance with minimal self-examination; low C4
https://choosealicense.com,Choose a License,C5,org_type,GitHub project; underdog_signal=true oddly; community_ownership=false,GitHub-operated with odd underdog signal — low C5,2,6,GitHub/Microsoft operated; underdog_signal=true seems incongruent; very low C5
https://choosealicense.com,Choose a License,C6,movement_building_utility,information_resource; license guide; "informs" level,License guide = "informs" level,1,12,License guide = "informs" level; no governance mechanism
https://github.com/ministryofjustice/moj-frontend,Gov Reuse Library,C1,movement_building_utility,indirect_or_none; government internal reuse library,Government internal technical tool — very low C1,2,12,Government reuse library for internal developers; no civic power-correcting dimension
https://github.com/ministryofjustice/moj-frontend,Gov Reuse Library,C2,communities_served,government service teams; developers broadly,Government developers — very low C2,2,20,Government developers as primary users; not excluded populations; very low C2
https://github.com/ministryofjustice/moj-frontend,Gov Reuse Library,C3,contributor_governance,MoJ-governed; government internal; limited community contribution,Government internal = minimal stage,2,12,Government-internal tool with minimal community co-design; very low C3
https://github.com/ministryofjustice/moj-frontend,Gov Reuse Library,C4,documented_limitations,no disparity tracking; government scope only; minimal documentation,Very limited documentation — low C4,2,20,Minimal documented limitations; government internal scope; very low C4
https://github.com/ministryofjustice/moj-frontend,Gov Reuse Library,C5,known_funders,MoJ/HMCTS government funding,Government-funded — very low C5,2,6,Government-funded and operated; not a grassroots project; very low C5
https://github.com/ministryofjustice/moj-frontend,Gov Reuse Library,C6,movement_building_utility,indirect_or_none; internal government tool; "informs" level,Internal tool = very low C6,1,12,Government internal technical library = "informs" level at most; no governance dimension
https://esper.com,Esper,C1,movement_building_utility,indirect_or_none; proprietary government platform; AI-assisted,Proprietary government platform — low C1,2,12,Proprietary AI-assisted government platform; no civic power-correcting dimension
https://esper.com,Esper,C2,communities_served,government agencies; policy staff; citizens as indirect beneficiaries,Government agencies — very low C2,2,20,Government agencies as primary users; citizens as indirect beneficiaries; not excluded populations; very low C2
https://esper.com,Esper,C3,contributor_governance,for-profit proprietary; government customers; no community co-design,Proprietary for-profit = very minimal stage,2,12,Proprietary for-profit platform; no community co-design; very low C3
https://esper.com,Esper,C4,documented_limitations,no documented limitations visible; proprietary; AI involvement,No documented limitations — very low C4,1,20,No documented limitations visible; AI involvement without transparency documentation; very low C4
https://esper.com,Esper,C5,org_type,for-profit; commercial government platform; no grassroots signal,For-profit commercial — very low C5,1,6,For-profit commercial government platform; very low C5
https://esper.com,Esper,C6,movement_building_utility,indirect_or_none; government policy management tool; "informs" level,Government platform = "informs" level,2,12,Government policy management platform = "informs" level; no community governance dimension
