"project_url","project_name","criterion","evidence_field","evidence_value","interpretation","score","max_score","justification"
"https://www.agenciesforgood.org","Agencies for Good","C4","documented_limitations","Community-based network with no published impact metrics; No documented policy influence or civic tech outcomes","Claims made without critique; output-only framing; no failure acknowledgement","3","20","Weak self-examination. Limitations: Community-based network with no published impact metrics; No documented policy influence or civic tech outcomes"
"https://www.agenciesforgood.org","Agencies for Good","C5","underdog_signal","Grassroots/indie","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Grassroots/indie"
"https://www.agenciesforgood.org","Agencies for Good","C6","governance_model","cooperative","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: cooperative"
"https://www.shareddigitalguides.org.uk","Shared Digital Guides","C1","political_relevance_summary","Shared Digital Guides addresses government technology and public service delivery. Non-profit organisations share step-by-step guides to using digital tools for social good.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","3","12","Weak or absent power asymmetry framing. Shared Digital Guides addresses government technology and public service delivery. Non-profit organisations share step-by-step guides to using digital"
"https://www.shareddigitalguides.org.uk","Shared Digital Guides","C2","communities_served","non-profit organisations; charities; social enterprises","Generic beneficiary claims; no named mechanism; no design participation documented","4","20","Generic beneficiaries without exclusion specificity. Served: non-profit organisations; charities; social enterprises"
"https://www.shareddigitalguides.org.uk","Shared Digital Guides","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","3","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.shareddigitalguides.org.uk","Shared Digital Guides","C4","documented_limitations","limited to UK charity sector context; content quality depends on contributing organisations; no formal evidence base for impact","Claims made without critique; output-only framing; no failure acknowledgement","4","20","Weak self-examination. Limitations: limited to UK charity sector context; content quality depends on contributing organisations; no formal evidence base for impact"
"https://www.shareddigitalguides.org.uk","Shared Digital Guides","C5","underdog_signal","Nonprofit/charity","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Nonprofit/charity"
"https://www.shareddigitalguides.org.uk","Shared Digital Guides","C6","governance_model","project_of_larger_org","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: project_of_larger_org"
"https://www.discourse.org","Discourse","C1","political_relevance_summary","Discourse addresses democratic participation and citizen engagement. Customizable, scalable community platform for building knowledge through conversation.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Discourse addresses democratic participation and citizen engagement. Customizable, scalable community platform for building knowledge through conversa"
"https://www.discourse.org","Discourse","C2","communities_served","tech companies; developers; product teams; support teams; community managers","Generic beneficiary claims; no named mechanism; no design participation documented","4","20","Generic beneficiaries without exclusion specificity. Served: tech companies; developers; product teams; support teams; community managers"
"https://www.discourse.org","Discourse","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","3","12","Minimal participation claims. Governance: LLC"
"https://www.discourse.org","Discourse","C4","documented_limitations","Moderation at scale remains challenging; Requires technical expertise for deployment and customization; Dependency on active community management for healthy discourse","Claims made without critique; output-only framing; no failure acknowledgement","4","20","Weak self-examination. Limitations: Moderation at scale remains challenging; Requires technical expertise for deployment and customization; Dependency on active community management for "
"https://www.discourse.org","Discourse","C5","underdog_signal","For-profit/social enterprise","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. For-profit/social enterprise"
"https://www.discourse.org","Discourse","C6","governance_model","LLC","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: LLC"
"https://viewpoints.xyz","Viewpoints","C1","political_relevance_summary","Viewpoints addresses democratic participation and citizen engagement. Effortless AI-powered polls and consensus building for meetings, events, and communities.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","3","12","Weak or absent power asymmetry framing. Viewpoints addresses democratic participation and citizen engagement. Effortless AI-powered polls and consensus building for meetings, events, and com"
"https://viewpoints.xyz","Viewpoints","C2","communities_served","teams and organizations; event organizers; educators; community leaders; researchers","Generic beneficiary claims; no named mechanism; no design participation documented","5","20","Generic beneficiaries without exclusion specificity. Served: teams and organizations; event organizers; educators; community leaders; researchers"
"https://viewpoints.xyz","Viewpoints","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","3","12","Minimal participation claims. Governance: LLC"
"https://viewpoints.xyz","Viewpoints","C4","documented_limitations","No published research on poll accuracy or bias; No documentation of AI model training data or methodology; Limited information on data retention and security practices","Claims made without critique; output-only framing; no failure acknowledgement","4","20","Weak self-examination. Limitations: No published research on poll accuracy or bias; No documentation of AI model training data or methodology; Limited information on data retention and s"
"https://viewpoints.xyz","Viewpoints","C5","underdog_signal","True","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. True"
"https://viewpoints.xyz","Viewpoints","C6","governance_model","LLC","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: LLC"
"https://viewpoints.xyz","Viewpoints","modifier_M6","modifier","M6","Commercial wrapper on civic deliberation technology; civic mission secondary to product","-3","","Applied M6 (-3): Commercial wrapper on civic deliberation technology; civic mission secondary to product"
"https://www.mptwitterbios.co.uk","MP Twitter Bios","C1","political_relevance_summary","MP Twitter Bios addresses making civic data accessible and actionable and enabling broader democratic participation.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. MP Twitter Bios addresses making civic data accessible and actionable and enabling broader democratic participation."
"https://www.mptwitterbios.co.uk","MP Twitter Bios","C2","communities_served","researchers; citizens; journalists","Generic beneficiary claims; no named mechanism; no design participation documented","4","20","Generic beneficiaries without exclusion specificity. Served: researchers; citizens; journalists"
"https://www.mptwitterbios.co.uk","MP Twitter Bios","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.mptwitterbios.co.uk","MP Twitter Bios","C4","documented_limitations","Data snapshot as of 18/11/2023; Twitter/X API changes may affect ongoing updates; Relies on manual or automated parsing of Twitter bios which may miss implicit party references","Claims made without critique; output-only framing; no failure acknowledgement","3","20","Weak self-examination. Limitations: Data snapshot as of 18/11/2023; Twitter/X API changes may affect ongoing updates; Relies on manual or automated parsing of Twitter bios which may miss"
"https://www.mptwitterbios.co.uk","MP Twitter Bios","C5","underdog_signal","True","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. True"
"https://www.mptwitterbios.co.uk","MP Twitter Bios","C6","governance_model","project_of_larger_org","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: project_of_larger_org"
"https://upgrader.gapminder.org","Gapminder Worldview Upgrader","C1","political_relevance_summary","Gapminder Worldview Upgrader addresses combating misinformation and protecting information integrity. Important stuff most people get wrong — a free educational tool to help people rid themselves of common systematic misconceptions about global development.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Gapminder Worldview Upgrader addresses combating misinformation and protecting information integrity. Important stuff most people get wrong — a free e"
"https://upgrader.gapminder.org","Gapminder Worldview Upgrader","C2","communities_served","general public; educators; students; policymakers; corporate learners","Generic beneficiary claims; no named mechanism; no design participation documented","5","20","Generic beneficiaries without exclusion specificity. Served: general public; educators; students; policymakers; corporate learners"
"https://upgrader.gapminder.org","Gapminder Worldview Upgrader","C3","governance_model","foundation","Minimal participation claims; no multi-stage lifecycle evidence","3","12","Minimal participation claims. Governance: foundation"
"https://upgrader.gapminder.org","Gapminder Worldview Upgrader","C4","documented_limitations","misconceptions tested are global averages; may not reflect local context; quiz format limits depth of understanding","Claims made without critique; output-only framing; no failure acknowledgement","4","20","Weak self-examination. Limitations: misconceptions tested are global averages; may not reflect local context; quiz format limits depth of understanding"
"https://upgrader.gapminder.org","Gapminder Worldview Upgrader","C5","underdog_signal","Nonprofit/charity","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Nonprofit/charity"
"https://upgrader.gapminder.org","Gapminder Worldview Upgrader","C6","governance_model","foundation","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: foundation"
"https://upgrader.gapminder.org","Gapminder Worldview Upgrader","modifier_M4","modifier","M4","Worldview upgrading framing carries epistemic paternalism risk; whose worldview is being upgraded?","-4","","Applied M4 (-4): Worldview upgrading framing carries epistemic paternalism risk; whose worldview is being upgraded?"
"https://www.forms.service.gov.uk","GOV.UK Forms","C1","political_relevance_summary","GOV.UK Forms addresses government technology and public service delivery. Create accessible online forms for UK government without technical knowledge.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. GOV.UK Forms addresses government technology and public service delivery. Create accessible online forms for UK government without technical knowledge"
"https://www.forms.service.gov.uk","GOV.UK Forms","C2","communities_served","central government organisations; public sector agencies; citizens","Generic beneficiary claims; no named mechanism; no design participation documented","5","20","Generic beneficiaries without exclusion specificity. Served: central government organisations; public sector agencies; citizens"
"https://www.forms.service.gov.uk","GOV.UK Forms","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","3","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.forms.service.gov.uk","GOV.UK Forms","C4","documented_limitations","Limited to UK central government use cases; Requires integration with existing government systems; Dependent on GDS infrastructure and support","Claims made without critique; output-only framing; no failure acknowledgement","4","20","Weak self-examination. Limitations: Limited to UK central government use cases; Requires integration with existing government systems; Dependent on GDS infrastructure and support"
"https://www.forms.service.gov.uk","GOV.UK Forms","C5","underdog_signal","Government/public sector","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Government/public sector"
"https://www.forms.service.gov.uk","GOV.UK Forms","C6","governance_model","project_of_larger_org","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: project_of_larger_org"
"https://www.forms.service.gov.uk","GOV.UK Forms","modifier_M4","modifier","M4","Government digital infrastructure: homogenisation of civic access patterns; single state form layer","-4","","Applied M4 (-4): Government digital infrastructure: homogenisation of civic access patterns; single state form layer"
"https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/","The Guide to Major Trusts 2025/26","C1","political_relevance_summary","The Guide to Major Trusts 2025/26 addresses civic data access and transparency. UK's definitive directory of over 1,000 largest grant-makers awarding £7.23 billion annually.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. The Guide to Major Trusts 2025/26 addresses civic data access and transparency. UK's definitive directory of over 1,000 largest grant-makers awarding "
"https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/","The Guide to Major Trusts 2025/26","C2","communities_served","fundraisers; charities; nonprofits; budget-holding staff; funders","Generic beneficiary claims; no named mechanism; no design participation documented","4","20","Generic beneficiaries without exclusion specificity. Served: fundraisers; charities; nonprofits; budget-holding staff; funders"
"https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/","The Guide to Major Trusts 2025/26","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/","The Guide to Major Trusts 2025/26","C4","documented_limitations","Not documented","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Not documented"
"https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/","The Guide to Major Trusts 2025/26","C5","underdog_signal","Nonprofit/charity","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Nonprofit/charity"
"https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/","The Guide to Major Trusts 2025/26","C6","governance_model","project_of_larger_org","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: project_of_larger_org"
"https://www.teachingpublicservice.digital","Teaching Public Service in the Digital Age","C1","political_relevance_summary","Teaching Public Service in the Digital Age addresses government technology and public service delivery. Open-access syllabus and training to equip public servants with digital-era skills.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Teaching Public Service in the Digital Age addresses government technology and public service delivery. Open-access syllabus and training to equip pub"
"https://www.teachingpublicservice.digital","Teaching Public Service in the Digital Age","C2","communities_served","educators; public servants; public officials; MPA/MPP students","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: educators; public servants; public officials; MPA/MPP students"
"https://www.teachingpublicservice.digital","Teaching Public Service in the Digital Age","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.teachingpublicservice.digital","Teaching Public Service in the Digital Age","C4","documented_limitations","Not documented","Claims made without critique; output-only framing; no failure acknowledgement","3","20","Weak self-examination. Limitations: Not documented"
"https://www.teachingpublicservice.digital","Teaching Public Service in the Digital Age","C5","underdog_signal","Academic/research","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Academic/research"
"https://www.teachingpublicservice.digital","Teaching Public Service in the Digital Age","C6","governance_model","project_of_larger_org","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: project_of_larger_org"
"https://www.payments.service.gov.uk","GOV.UK Pay","C1","political_relevance_summary","GOV.UK Pay addresses government technology and public service delivery. A payment processing platform for UK public services.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. GOV.UK Pay addresses government technology and public service delivery. A payment processing platform for UK public services."
"https://www.payments.service.gov.uk","GOV.UK Pay","C2","communities_served","government agencies; local authorities; police services; NHS; citizens","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: government agencies; local authorities; police services; NHS; citizens"
"https://www.payments.service.gov.uk","GOV.UK Pay","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.payments.service.gov.uk","GOV.UK Pay","C4","documented_limitations","Limited to UK public sector services; Requires integration with existing government systems","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Limited to UK public sector services; Requires integration with existing government systems"
"https://www.payments.service.gov.uk","GOV.UK Pay","C5","underdog_signal","Government/public sector","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Government/public sector"
"https://www.payments.service.gov.uk","GOV.UK Pay","C6","governance_model","project_of_larger_org","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: project_of_larger_org"
"https://www.papertree.earth","Papertree","C1","political_relevance_summary","Papertree addresses barriers to civic data access and transparency, making public or institutional data more available for accountability, research, and informed civic engagement.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Papertree addresses barriers to civic data access and transparency, making public or institutional data more available for accountability, research, a"
"https://www.papertree.earth","Papertree","C2","communities_served","tree planting organisations; climate advocates; researchers","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: tree planting organisations; climate advocates; researchers"
"https://www.papertree.earth","Papertree","C3","governance_model","Not documented","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: Not documented"
"https://www.papertree.earth","Papertree","C4","documented_limitations","Not documented","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Not documented"
"https://www.papertree.earth","Papertree","C5","underdog_signal","For-profit/social enterprise","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. For-profit/social enterprise"
"https://www.papertree.earth","Papertree","C6","governance_model","Papertree addresses barriers to civic data access and transparency, making public or institutional data more available for accountability, research, and informed civic engagement.","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: Papertree addresses barriers to civic data access and transparency, making public or institutional data more available for accountability, research, a"
"https://www.prolific.com","Prolific","C1","political_relevance_summary","Prolific addresses civic data access and transparency. Easily collect high-quality data from real people.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Prolific addresses civic data access and transparency. Easily collect high-quality data from real people."
"https://www.prolific.com","Prolific","C2","communities_served","AI/ML developers; researchers; academic institutions; organizations; participants","Generic beneficiary claims; no named mechanism; no design participation documented","4","20","Generic beneficiaries without exclusion specificity. Served: AI/ML developers; researchers; academic institutions; organizations; participants"
"https://www.prolific.com","Prolific","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","3","12","Minimal participation claims. Governance: LLC"
"https://www.prolific.com","Prolific","C4","documented_limitations","Participant pool may not be fully representative of global populations; Self-selection bias in crowdsourced research; Cost barriers may limit accessibility for some researchers","Claims made without critique; output-only framing; no failure acknowledgement","3","20","Weak self-examination. Limitations: Participant pool may not be fully representative of global populations; Self-selection bias in crowdsourced research; Cost barriers may limit accessib"
"https://www.prolific.com","Prolific","C5","underdog_signal","For-profit/social enterprise","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. For-profit/social enterprise"
"https://www.prolific.com","Prolific","C6","governance_model","LLC","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: LLC"
"https://www.prolific.com","Prolific","modifier_M4","modifier","M4","Commercial research platform: participant commodification and labour extraction risk","-4","","Applied M4 (-4): Commercial research platform: participant commodification and labour extraction risk"
"https://www.polimorphic.com","Polimorphic","C1","political_relevance_summary","Polimorphic addresses government technology and public service delivery. AI-powered platform for service-first government operations and resident engagement.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","3","12","Weak or absent power asymmetry framing. Polimorphic addresses government technology and public service delivery. AI-powered platform for service-first government operations and resident enga"
"https://www.polimorphic.com","Polimorphic","C2","communities_served","local government agencies; city and county administrators; residents; government IT departments","Broad population implied; mechanism general; no documented participatory design process","6","20","Broad population implied without mechanism specificity. Served: local government agencies; city and county administrators; residents; government IT departments"
"https://www.polimorphic.com","Polimorphic","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","3","12","Minimal participation claims. Governance: LLC"
"https://www.polimorphic.com","Polimorphic","C4","documented_limitations","Proprietary platform limits independent verification of claims; Case study outcomes lack rigorous methodology documentation; No publicly available impact evaluation framework","Claims made without critique; output-only framing; no failure acknowledgement","4","20","Weak self-examination. Limitations: Proprietary platform limits independent verification of claims; Case study outcomes lack rigorous methodology documentation; No publicly available imp"
"https://www.polimorphic.com","Polimorphic","C5","underdog_signal","For-profit/social enterprise","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. For-profit/social enterprise"
"https://www.polimorphic.com","Polimorphic","C6","governance_model","LLC","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: LLC"
"https://www.polimorphic.com","Polimorphic","modifier_M4","modifier","M4","AI political content generation aligned with state/institutional actors","-6","","Applied M4 (-6): AI political content generation aligned with state/institutional actors"
"https://www.polimorphic.com","Polimorphic","modifier_M6","modifier","M6","Commercial wrapper undermines democratic neutrality claims","-3","","Applied M6 (-3): Commercial wrapper undermines democratic neutrality claims"
"https://www.polimonitor.com","PoliMonitor","C1","political_relevance_summary","PoliMonitor addresses government technology and public service delivery. Political monitoring service enabling organisations to understand, engage and shape political discussions.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. PoliMonitor addresses government technology and public service delivery. Political monitoring service enabling organisations to understand, engage and"
"https://www.polimonitor.com","PoliMonitor","C2","communities_served","public affairs professionals; communications professionals; organizations","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: public affairs professionals; communications professionals; organizations"
"https://www.polimonitor.com","PoliMonitor","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: LLC"
"https://www.polimonitor.com","PoliMonitor","C4","documented_limitations","Not documented","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Not documented"
"https://www.polimonitor.com","PoliMonitor","C5","underdog_signal","True","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. True"
"https://www.polimonitor.com","PoliMonitor","C6","governance_model","LLC","No democratic engagement mechanism present","0","12","No democratic engagement. Governance: LLC"
"https://www.gov.uk/service-manual","GOV.UK Service Manual","C1","political_relevance_summary","Service Manual addresses government technology and public service delivery. Guidance for UK government teams to create and run great public services meeting the Service Standard.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Service Manual addresses government technology and public service delivery. Guidance for UK government teams to create and run great public services m"
"https://www.gov.uk/service-manual","GOV.UK Service Manual","C2","communities_served","government teams; digital service designers; public sector employees","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: government teams; digital service designers; public sector employees"
"https://www.gov.uk/service-manual","GOV.UK Service Manual","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.gov.uk/service-manual","GOV.UK Service Manual","C4","documented_limitations","Limited to UK government context; Primarily advisory rather than enforceable","Claims made without critique; output-only framing; no failure acknowledgement","3","20","Weak self-examination. Limitations: Limited to UK government context; Primarily advisory rather than enforceable"
"https://www.gov.uk/service-manual","GOV.UK Service Manual","C5","underdog_signal","Government/public sector","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Government/public sector"
"https://www.gov.uk/service-manual","GOV.UK Service Manual","C6","governance_model","project_of_larger_org","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: project_of_larger_org"
"https://www.gov.uk/service-manual","GOV.UK Service Manual","modifier_M6","modifier","M6","Institutional standard-setting with limited civic engagement; serves government implementers not citizens","-3","","Applied M6 (-3): Institutional standard-setting with limited civic engagement; serves government implementers not citizens"
"https://www.notifications.service.gov.uk","GOV.UK Notify","C1","political_relevance_summary","GOV.UK Notify addresses government technology and public service delivery. A free notification service for UK government, local authorities, and NHS to send emails, text messages, and letters.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","1","12","Weak or absent power asymmetry framing. GOV.UK Notify addresses government technology and public service delivery. A free notification service for UK government, local authorities, and NHS t"
"https://www.notifications.service.gov.uk","GOV.UK Notify","C2","communities_served","central government agencies; local authorities; NHS organizations; public sector services","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: central government agencies; local authorities; NHS organizations; public sector services"
"https://www.notifications.service.gov.uk","GOV.UK Notify","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.notifications.service.gov.uk","GOV.UK Notify","C4","documented_limitations","Limited to UK public sector organizations; Dependent on Government Digital Service for ongoing maintenance; Text message costs apply after free tier","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Limited to UK public sector organizations; Dependent on Government Digital Service for ongoing maintenance; Text message costs apply after free tier"
"https://www.notifications.service.gov.uk","GOV.UK Notify","C5","underdog_signal","Government/public sector","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Government/public sector"
"https://www.notifications.service.gov.uk","GOV.UK Notify","C6","governance_model","project_of_larger_org","No democratic engagement mechanism present","0","12","No democratic engagement. Governance: project_of_larger_org"
"https://www.otree.org","oTree","C1","political_relevance_summary","oTree provides research infrastructure for behavioral experiments that inform evidence-based policymaking on voter behavior, public goods, and institutional design, though it is primarily an academic tool.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","1","12","Weak or absent power asymmetry framing. oTree provides research infrastructure for behavioral experiments that inform evidence-based policymaking on voter behavior, public goods, and institu"
"https://www.otree.org","oTree","C2","communities_served","researchers; academics; economists; psychologists; students","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: researchers; academics; economists; psychologists; students"
"https://www.otree.org","oTree","C3","governance_model","Academic open-source with core maintainers","Minimal participation claims; no multi-stage lifecycle evidence","1","12","Minimal participation claims. Governance: Academic open-source with core maintainers"
"https://www.otree.org","oTree","C4","documented_limitations","Requires technical knowledge for complex experiments; Limited built-in statistical analysis tools","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Requires technical knowledge for complex experiments; Limited built-in statistical analysis tools"
"https://www.otree.org","oTree","C5","underdog_signal","Academic/research","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Academic/research"
"https://www.otree.org","oTree","C6","governance_model","Academic open-source with core maintainers","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: Academic open-source with core maintainers"
"https://urbit.org","Urbit","C1","political_relevance_summary","Urbit addresses digital rights and online freedoms. A personal server operating system designed for self-sovereignty and decentralized computing.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Urbit addresses digital rights and online freedoms. A personal server operating system designed for self-sovereignty and decentralized computing."
"https://urbit.org","Urbit","C2","communities_served","developers; technology enthusiasts; individuals seeking digital sovereignty","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: developers; technology enthusiasts; individuals seeking digital sovereignty"
"https://urbit.org","Urbit","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: LLC"
"https://urbit.org","Urbit","C4","documented_limitations","Self-hosting requires technical expertise; Not yet as simple as intended for average users; Adoption appears limited based on available information","Claims made without critique; output-only framing; no failure acknowledgement","3","20","Weak self-examination. Limitations: Self-hosting requires technical expertise; Not yet as simple as intended for average users; Adoption appears limited based on available information"
"https://urbit.org","Urbit","C5","underdog_signal","For-profit/social enterprise","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. For-profit/social enterprise"
"https://urbit.org","Urbit","C6","governance_model","LLC","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: LLC"
"https://urbit.org","Urbit","modifier_M4","modifier","M4","Libertarian techno-sovereignty model structurally excludes non-technical users from governance","-4","","Applied M4 (-4): Libertarian techno-sovereignty model structurally excludes non-technical users from governance"
"https://www.sign-in.service.gov.uk","GOV.UK One Login","C1","political_relevance_summary","GOV.UK One Login addresses government technology and public service delivery. Centralized digital identity and authentication platform for UK government services.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","3","12","Weak or absent power asymmetry framing. GOV.UK One Login addresses government technology and public service delivery. Centralized digital identity and authentication platform for UK governme"
"https://www.sign-in.service.gov.uk","GOV.UK One Login","C2","communities_served","citizens; government service users; central government agencies","Broad population implied; mechanism general; no documented participatory design process","6","20","Broad population implied without mechanism specificity. Served: citizens; government service users; central government agencies"
"https://www.sign-in.service.gov.uk","GOV.UK One Login","C3","governance_model","project_of_larger_org","Minimal participation claims; no multi-stage lifecycle evidence","3","12","Minimal participation claims. Governance: project_of_larger_org"
"https://www.sign-in.service.gov.uk","GOV.UK One Login","C4","documented_limitations","Digital divide affecting elderly and non-tech-savvy citizens; Accessibility challenges for users with disabilities; Limited offline authentication options","Claims made without critique; output-only framing; no failure acknowledgement","5","20","Weak self-examination. Limitations: Digital divide affecting elderly and non-tech-savvy citizens; Accessibility challenges for users with disabilities; Limited offline authentication opt"
