rank,project,url,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
255,whatsmeow,https://github.com/tulir/whatsmeow,25.5,25.5,0,0.43,MEDIUM,NONE,criteria,"whatsmeow -- go library for the whatsapp web multidevice api -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Criteria performance (25.5) places it in the lower portion of my ranking -- the connection to my core interests in AI safety, interpretability, and open public systems is tenuous. With completeness at only 0.43, I am genuinely uncertain about this ranking -- more evidence could move it significantly in either direction."
256,Digital Account Management Toolkit,https://digitalcharitylab.org/product/digital-account-management-toolkit,25.3,25.3,0,0.86,LOW,LOW,criteria,"Digital Account Management Toolkit -- free resource to help nonprofits manage social media and digital accounts securely and prevent account lockouts -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The 25.3 criteria score reflects that while this project exists in the civic technology space, it does not strongly engage with the open-infrastructure or safety-aware design principles I prioritize. I hold this ranking with low confidence given the project's distance from my areas of expertise; it should be evaluated by someone closer to its core domain."
257,GlobaLeaks,https://www.globaleaks.org,25.3,25.3,0,0.71,LOW,LOW,criteria,"With 1600 GitHub stars and a fully open-source codebase, GlobaLeaks invites exactly the kind of external audit and interpretability I advocate for in all public-interest technology. At 25.3 on criteria, the project has civic purpose but scores modestly on the dimensions I weight highest -- systemic governance impact, technical openness, and risk awareness. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
258,OpenAudience,https://openaudience.org,25.3,25.3,0,0.86,LOW,HIGH,criteria,"OpenAudience -- understand your audience using open data by analyzing postcodes and output areas -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Its criteria score of 25.3 tells me the project operates in a related space but does not deeply engage with the interpretability, safety, or open-governance priorities that shape my framework. I acknowledge high popularity risk: this project benefits from strong name recognition, and I have deliberately weighted measurable evidence over reputational halo."
259,OpenOrigins,https://www.openorigins.com,25.3,25.3,0,0.86,LOW,LOW,criteria,"OpenOrigins -- the trust layer for a verified internet -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The criteria score of 25.3 reflects limited alignment with my highest priorities: safety-conscious AI deployment, open public infrastructure, and evidence of systemic democratic impact. This is not a reflection on the project's inherent value but rather on the poor fit between what it does and what I believe civic technology awards should highlight."
260,Riseup,https://riseup.net,25.3,25.3,0,0.71,LOW,LOW,criteria,"Riseup publicly acknowledges its limitations (service disruptions documented (network switch outage may 2021, scheduled outages), limited scalability as volunteer-run operation), a practice I consider essential for responsible technology deployment. With 25.3 on criteria, this project occupies a lower tier -- it touches political technology but without the depth of open governance or risk-awareness I prioritize. This low ranking reflects domain distance rather than quality judgment -- the project may be valuable in its own right but does not intersect meaningfully with my evaluation criteria."
261,Schema.org,https://schema.org,25.3,25.3,0,0.43,MEDIUM,NONE,criteria,"As a publication, Schema.org falls into a category where I look for evidence of open architecture, measurable outcomes, and responsible AI integration. A 25.3 criteria score means I found some civic relevance but limited evidence of the open architecture, participatory design, or safety-first approach I weight most. With completeness at only 0.43, I am genuinely uncertain about this ranking -- more evidence could move it significantly in either direction."
262,Shareyourpaper.org,https://shareyourpaper.org,25.3,25.3,0,0.86,LOW,LOW,criteria,"The project of larger org governance model at Shareyourpaper.org tells me whether decisions about civic infrastructure are accountable -- and that governance-level analysis is where I start my evaluation. Criteria performance (25.3) places it in the lower portion of my ranking -- the connection to my core interests in AI safety, interpretability, and open public systems is tenuous. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
263,Whoisology,https://whoisology.com,25.3,25.3,0,0.71,LOW,MEDIUM,criteria,"Whoisology -- billions of archived domain name whois records searchable and cross-referenced for reverse lookups -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The 25.3 criteria score reflects that while this project exists in the civic technology space, it does not strongly engage with the open-infrastructure or safety-aware design principles I prioritize. I note moderate popularity risk and have calibrated accordingly, relying on technical and governance evidence rather than name recognition."
264,Kagi SlopStop,https://blog.kagi.com/slopstop,25.1,25.1,0,0.86,LOW,LOW,criteria,"Backed by Kagi Inc. (self-funded through subscription revenue), Kagi SlopStop has a funding trail I can inspect -- understanding who pays for public technology is part of my evaluation of alignment and sustainability. At 25.1 on criteria, the project has civic purpose but scores modestly on the dimensions I weight highest -- systemic governance impact, technical openness, and risk awareness. This is not a reflection on the project's inherent value but rather on the poor fit between what it does and what I believe civic technology awards should highlight."
265,PolicyMogul,https://policymogul.com,25.1,25.1,0,0.86,LOW,LOW,criteria,"PolicyMogul serves public affairs professionals, advocates, and having clearly identified beneficiaries makes impact assessment tractable in a way that vague 'for everyone' claims do not. Its criteria score of 25.1 tells me the project operates in a related space but does not deeply engage with the interpretability, safety, or open-governance priorities that shape my framework. This low ranking reflects domain distance rather than quality judgment -- the project may be valuable in its own right but does not intersect meaningfully with my evaluation criteria."
266,Spacetube,https://spacetu.be,25.1,25.1,0,0.71,LOW,MEDIUM,criteria,"Delivered as platform, app, Spacetube has a concrete interface layer that real users interact with -- I prefer scoring tangible tools over white papers. The criteria score of 25.1 reflects limited alignment with my highest priorities: safety-conscious AI deployment, open public infrastructure, and evidence of systemic democratic impact. I note moderate popularity risk and have calibrated accordingly, relying on technical and governance evidence rather than name recognition."
267,UK Policy Dojo,https://github.com/mikekelly/policy-dojo,25.1,25.1,0,0.86,LOW,LOW,criteria,"As a grassroots/indie project, UK Policy Dojo operates with institutional backing that shapes both its sustainability and its independence -- two factors I weigh carefully. With 25.1 on criteria, this project occupies a lower tier -- it touches political technology but without the depth of open governance or risk-awareness I prioritize. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
268,Labour Xchange,https://labourxchange.uk,24.5,24.5,0,0.86,LOW,HIGH,criteria,"Labour Xchange -- a fair work platform connecting underemployed and flexible workers with employers -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. A criteria score of 24.5 signals that this project, whatever its merits in its own domain, is distant from the intersection of AI safety, open infrastructure, and democratic governance where I focus. I acknowledge high popularity risk: this project benefits from strong name recognition, and I have deliberately weighted measurable evidence over reputational halo."
269,The Government Says,https://thegovernmentsays.com,24.5,24.5,0,0.86,LOW,HIGH,criteria,"The Government Says makes replication materials available, lowering the barrier for other jurisdictions to adopt and adapt it -- this kind of transferability multiplies impact in a way I weight strongly. Criteria performance at 24.5 is low because the project does not engage meaningfully with open public architecture, AI governance, or the participatory design principles central to my framework. High popularity risk is a factor I have compensated for -- the brand is strong, but my score reflects what the dossier evidence actually substantiates."
270,Landlord Tech Watch,https://antievictionmappingproject.github.io/landlordtech,24.3,24.3,0,0.86,LOW,HIGH,criteria,"As a database, Landlord Tech Watch falls into a category where I look for evidence of open architecture, measurable outcomes, and responsible AI integration. The 24.3 criteria result reflects genuine distance from my evaluation priorities rather than a judgment of the project's overall quality in its own field. I flag high popularity risk here: this project's reputation may exceed what the evidence strictly supports, and I have tried to score on verifiable substance rather than brand recognition."
271,Sci-Hub,https://sci-hub.se,24.3,24.3,0,0.71,LOW,LOW,criteria,"Aligned with SDG 4 – Quality Education, SDG 16 – Peace, Justice and Strong Institutions, Sci-Hub frames its work within global development goals, though I evaluate primarily on technical architecture and governance rather than SDG labelling. At 24.3 on criteria, the evidence available does not support a strong connection to safety-aware civic technology, open data infrastructure, or participatory governance. I hold this ranking with low confidence given the project's distance from my areas of expertise; it should be evaluated by someone closer to its core domain."
272,DISARM Frameworks,https://github.com/disarmfoundation/disarmframeworks,23.5,23.5,0,0.86,LOW,HIGH,criteria,"DISARM Frameworks -- master copies of the disarm disinformation ttp frameworks for describing and countering disinformation incidents -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Its criteria score of 23.5 reflects the reality that not every technology project, even a useful one, has significant political technology impact as I define it. The high popularity risk means I have been especially rigorous in separating documented evidence from reputation; a well-known name should earn its score on substance."
273,Filmot,https://filmot.com,23.5,23.5,0,0.71,LOW,LOW,criteria,"Filmot's mission -- search in youtube captions and subtitles -- resonates with my work building AI systems for UK government where interoperability is a daily challenge. The low criteria score (23.5) reflects that this project falls largely outside the domains where I have expertise and conviction -- AI governance, open infrastructure, and participatory democracy. At this level I am essentially saying the project falls outside the scope of what a political technology award should prioritize, at least as I understand the criteria."
274,Give Food,https://www.givefood.org.uk,23.5,23.5,0,0.71,LOW,MEDIUM,criteria,"Give Food -- uk charity using data to highlight and alleviate local food insecurity -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. With only 23.5 on criteria, I found minimal overlap with the safety-first public technology, open governance, and systemic-risk concerns that define my evaluation priorities. There is some popularity bias risk I have accounted for; my score reflects the dossier evidence more than the project's broader visibility."
275,Humble Data Workshop,https://humbledata.org,23.5,23.5,0,0.86,LOW,HIGH,criteria,"Humble Data Workshop -- free data science and python workshops for underrepresented groups in tech -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. A criteria score of 23.5 signals that this project, whatever its merits in its own domain, is distant from the intersection of AI safety, open infrastructure, and democratic governance where I focus. I flag high popularity risk here: this project's reputation may exceed what the evidence strictly supports, and I have tried to score on verifiable substance rather than brand recognition."
276,In the news,https://en.wikipedia.org/wiki/wikipedia:in_the_news,23.5,23.5,0,0.86,LOW,HIGH,criteria,"In the news -- section of the main page directing readers to articles substantially updated to reflect recent or current events of wide interest -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Criteria performance at 23.5 is low because the project does not engage meaningfully with open public architecture, AI governance, or the participatory design principles central to my framework. This carries high popularity risk -- it is well-known enough that name recognition could inflate perceived impact, so I have grounded my score in documented outcomes and technical architecture."
277,Prolific,https://www.prolific.com,23.5,23.5,0,0.71,LOW,LOW,criteria,"Prolific -- easily collect high-quality data from real people -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The 23.5 criteria result reflects genuine distance from my evaluation priorities rather than a judgment of the project's overall quality in its own field. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
278,Registers and collaboration: making lists we can trust,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,23.5,23.5,0,0.86,LOW,HIGH,criteria,"Registers and collaboration: making lists we can trust -- a report examining models of stewarding registers and the importance of transparency and collaboration in managing trusted lists -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. At 23.5 on criteria, the evidence available does not support a strong connection to safety-aware civic technology, open data infrastructure, or participatory governance. I acknowledge high popularity risk: this project benefits from strong name recognition, and I have deliberately weighted measurable evidence over reputational halo."
279,GOV.UK Forms,https://www.forms.service.gov.uk,23.3,23.3,0,0.86,LOW,HIGH,criteria,"GOV.UK Forms -- create accessible online forms for uk government without technical knowledge -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Its criteria score of 23.3 reflects the reality that not every technology project, even a useful one, has significant political technology impact as I define it. High popularity risk is a factor I have compensated for -- the brand is strong, but my score reflects what the dossier evidence actually substantiates."
280,GreenPT,https://greenpt.ai,23.3,23.3,0,0.71,LOW,LOW,criteria,"GreenPT -- sustainable and privacy-friendly ai chat platform powered by renewable energy and hosted in europe -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The low criteria score (23.3) reflects that this project falls largely outside the domains where I have expertise and conviction -- AI governance, open infrastructure, and participatory democracy. This low ranking reflects domain distance rather than quality judgment -- the project may be valuable in its own right but does not intersect meaningfully with my evaluation criteria."
281,ORCID,https://orcid.org,23.3,23.3,0,0.71,LOW,LOW,criteria,"ORCID publicly acknowledges its limitations (javascript required to access platform, adoption varies by discipline and geography), a practice I consider essential for responsible technology deployment. With only 23.3 on criteria, I found minimal overlap with the safety-first public technology, open governance, and systemic-risk concerns that define my evaluation priorities. I hold this ranking with low confidence given the project's distance from my areas of expertise; it should be evaluated by someone closer to its core domain."
282,Watch Duty,https://www.watchduty.org,22.9,22.9,0,0.71,LOW,LOW,criteria,"Watch Duty -- real-time wildfire maps and alerts powered by volunteer first responders -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. A criteria score of 22.9 signals that this project, whatever its merits in its own domain, is distant from the intersection of AI safety, open infrastructure, and democratic governance where I focus. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
283,Privacy Badger,https://privacybadger.org,22.5,22.5,0,0.86,LOW,LOW,criteria,"The Maintained by EFF staff; open source contributions accepted via GitHub governance model at Privacy Badger tells me whether decisions about civic infrastructure are accountable -- and that governance-level analysis is where I start my evaluation. Criteria performance at 22.5 is low because the project does not engage meaningfully with open public architecture, AI governance, or the participatory design principles central to my framework. At this level I am essentially saying the project falls outside the scope of what a political technology award should prioritize, at least as I understand the criteria."
284,Abstract Wikipedia,https://meta.wikimedia.org/wiki/abstract_wikipedia,22.4,22.4,0,0.86,LOW,HIGH,criteria,"Recent commits (last: 2025-12-15) show Abstract Wikipedia is actively maintained, which matters enormously for any project I would endorse as production-grade civic infrastructure. The 22.4 criteria result reflects genuine distance from my evaluation priorities rather than a judgment of the project's overall quality in its own field. High popularity risk is a factor I have compensated for -- the brand is strong, but my score reflects what the dossier evidence actually substantiates."
285,Citizens Advice Tableau Public Profile,https://public.tableau.com/app/profile/citizensadvice/vizzes,22.4,22.4,0,0.86,LOW,HIGH,criteria,"Backed by Citizens Advice (parent organization), Citizens Advice Tableau Public Profile has a funding trail I can inspect -- understanding who pays for public technology is part of my evaluation of alignment and sustainability. At 22.4 on criteria, the evidence available does not support a strong connection to safety-aware civic technology, open data infrastructure, or participatory governance. I flag high popularity risk here: this project's reputation may exceed what the evidence strictly supports, and I have tried to score on verifiable substance rather than brand recognition."
286,Nyaaya,https://nyaaya.org,22.4,22.4,0,0.71,LOW,LOW,criteria,"Nyaaya serves general public, women, children, and having clearly identified beneficiaries makes impact assessment tractable in a way that vague 'for everyone' claims do not. Its criteria score of 22.4 reflects the reality that not every technology project, even a useful one, has significant political technology impact as I define it. I hold this ranking with low confidence given the project's distance from my areas of expertise; it should be evaluated by someone closer to its core domain."
287,Teaching Public Service in the Digital Age,https://www.teachingpublicservice.digital,22.4,22.4,0,0.86,LOW,HIGH,criteria,"Delivered as course, database, report, Teaching Public Service in the Digital Age has a concrete interface layer that real users interact with -- I prefer scoring tangible tools over white papers. The low criteria score (22.4) reflects that this project falls largely outside the domains where I have expertise and conviction -- AI governance, open infrastructure, and participatory democracy. The high popularity risk means I have been especially rigorous in separating documented evidence from reputation; a well-known name should earn its score on substance."
288,Membership,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,22.2,22.2,0,0.71,LOW,LOW,criteria,"As a grassroots/indie project, Membership operates with institutional backing that shapes both its sustainability and its independence -- two factors I weigh carefully. With only 22.2 on criteria, I found minimal overlap with the safety-first public technology, open governance, and systemic-risk concerns that define my evaluation priorities. At this level I am essentially saying the project falls outside the scope of what a political technology award should prioritize, at least as I understand the criteria."
289,Frankenstein Bill,https://gordonguthrie.github.io/frankensteinbill,21.4,21.4,0,0.86,LOW,HIGH,criteria,"Frankenstein Bill -- a dummy parliamentary bill collecting and explaining potential speedbumps for government software development and digitally-enabled service design -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. A criteria score of 21.4 signals that this project, whatever its merits in its own domain, is distant from the intersection of AI safety, open infrastructure, and democratic governance where I focus. High popularity risk is a factor I have compensated for -- the brand is strong, but my score reflects what the dossier evidence actually substantiates."
290,Missing Numbers,https://missingnumbers.org,21.4,21.4,0,0.86,LOW,HIGH,criteria,"Missing Numbers -- investigates and campaigns to close important gaps in uk public data -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Criteria performance at 21.4 is low because the project does not engage meaningfully with open public architecture, AI governance, or the participatory design principles central to my framework. I flag high popularity risk here: this project's reputation may exceed what the evidence strictly supports, and I have tried to score on verifiable substance rather than brand recognition."
291,PoliMonitor,https://www.polimonitor.com,21.4,21.4,0,0.86,LOW,HIGH,criteria,"PoliMonitor -- political monitoring service enabling organisations to understand, engage and shape political discussions -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The 21.4 criteria result reflects genuine distance from my evaluation priorities rather than a judgment of the project's overall quality in its own field. This carries high popularity risk -- it is well-known enough that name recognition could inflate perceived impact, so I have grounded my score in documented outcomes and technical architecture."
292,Dovetail,https://dovetail.network,20.6,20.6,0,0.71,LOW,LOW,criteria,"Aligned with SDG 16 – Peace, Justice and Strong Institutions, SDG 17 – Partnerships for the Goals, Dovetail frames its work within global development goals, though I evaluate primarily on technical architecture and governance rather than SDG labelling. At 20.6 on criteria, the evidence available does not support a strong connection to safety-aware civic technology, open data infrastructure, or participatory governance. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
293,Ladder Hub,https://ladderhub.org,20.6,20.6,0,0.71,LOW,LOW,criteria,"Ladder Hub appears in academic literature, giving me peer-reviewed evidence to assess alongside its real-world deployment claims. Its criteria score of 20.6 reflects the reality that not every technology project, even a useful one, has significant political technology impact as I define it. At this level I am essentially saying the project falls outside the scope of what a political technology award should prioritize, at least as I understand the criteria."
294,Snowdrift.coop,https://snowdrift.coop,20.6,20.6,0,0.86,LOW,HIGH,criteria,"Snowdrift.coop's mission -- crowdmatching for public goods -- resonates with my work building AI systems for UK government where interoperability is a daily challenge. The low criteria score (20.6) reflects that this project falls largely outside the domains where I have expertise and conviction -- AI governance, open infrastructure, and participatory democracy. High popularity risk is a factor I have compensated for -- the brand is strong, but my score reflects what the dossier evidence actually substantiates."
295,The Guide to Major Trusts 2025/26,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26,20.6,20.6,0,0.86,LOW,HIGH,criteria,"The Guide to Major Trusts 2025/26 -- uk's definitive directory of over 1,000 largest grant-makers awarding £7.23 billion annually -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. With only 20.6 on criteria, I found minimal overlap with the safety-first public technology, open governance, and systemic-risk concerns that define my evaluation priorities. I flag high popularity risk here: this project's reputation may exceed what the evidence strictly supports, and I have tried to score on verifiable substance rather than brand recognition."
296,WorkInCharities,https://www.workincharities.co.uk,20.6,20.6,0,0.86,LOW,HIGH,criteria,"WorkInCharities -- job board platform connecting charity and nonprofit sector workers with employment opportunities -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. A criteria score of 20.6 signals that this project, whatever its merits in its own domain, is distant from the intersection of AI safety, open infrastructure, and democratic governance where I focus. This carries high popularity risk -- it is well-known enough that name recognition could inflate perceived impact, so I have grounded my score in documented outcomes and technical architecture."
297,semanticClimate,https://semanticclimate.github.io,20.6,20.6,0,0.86,LOW,LOW,criteria,"semanticClimate -- semantic search and analysis of climate science literature -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Criteria performance at 20.6 is low because the project does not engage meaningfully with open public architecture, AI governance, or the participatory design principles central to my framework. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
298,soweego,https://soweego.readthedocs.io,20.6,20.6,0,0.71,LOW,MEDIUM,criteria,soweego -- link wikidata to large catalogs -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The 20.6 criteria result reflects genuine distance from my evaluation priorities rather than a judgment of the project's overall quality in its own field. There is some popularity bias risk I have accounted for; my score reflects the dossier evidence more than the project's broader visibility.
299,ClimateAction.Tech,https://climateaction.tech,20.4,20.4,0,0.86,LOW,LOW,criteria,"With 2100 GitHub stars and a fully open-source codebase, ClimateAction.Tech invites exactly the kind of external audit and interpretability I advocate for in all public-interest technology. At 20.4 on criteria, the evidence available does not support a strong connection to safety-aware civic technology, open data infrastructure, or participatory governance. This is not a reflection on the project's inherent value but rather on the poor fit between what it does and what I believe civic technology awards should highlight."
300,Consciousness Evolution Operating System (ConSoc),https://www.consoc.io,20.4,20.4,0,0.57,MEDIUM,MEDIUM,criteria,"Consciousness Evolution Operating System (ConSoc) -- feel symbiotic cooperation -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Its criteria score of 20.4 reflects the reality that not every technology project, even a useful one, has significant political technology impact as I define it. With moderate popularity risk, I have tried to assess substance over familiarity, weighting documented outcomes above general reputation."
301,GOV.UK Notify,https://www.notifications.service.gov.uk,20.4,20.4,0,0.86,LOW,HIGH,criteria,"Running since 2015, GOV.UK Notify has survived multiple funding cycles and political shifts -- longevity in civic tech is rare and tells me something real about product-community fit. The low criteria score (20.4) reflects that this project falls largely outside the domains where I have expertise and conviction -- AI governance, open infrastructure, and participatory democracy. This carries high popularity risk -- it is well-known enough that name recognition could inflate perceived impact, so I have grounded my score in documented outcomes and technical architecture."
302,Humanitarian Data Exchange,https://data.humdata.org,20.4,20.4,0,0.86,LOW,HIGH,criteria,"Humanitarian Data Exchange publicly acknowledges its limitations (data quality varies by contributing organization, limited coverage in some regions with limited internet connectivity, dependency on voluntary data contributions), a practice I consider essential for responsible technology deployment. With only 20.4 on criteria, I found minimal overlap with the safety-first public technology, open governance, and systemic-risk concerns that define my evaluation priorities. The high popularity risk means I have been especially rigorous in separating documented evidence from reputation; a well-known name should earn its score on substance."
303,PatCit,https://github.com/cverluise/patcit,20.4,20.4,0,0.71,LOW,LOW,criteria,"PatCit -- making patent citations uncool again — a comprehensive dataset of structured patent citations -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. A criteria score of 20.4 signals that this project, whatever its merits in its own domain, is distant from the intersection of AI safety, open infrastructure, and democratic governance where I focus. At this level I am essentially saying the project falls outside the scope of what a political technology award should prioritize, at least as I understand the criteria."
304,Public AI Inference Utility,https://publicai.co,20.4,20.4,0,0.86,LOW,LOW,criteria,"The foundation governance model at Public AI Inference Utility tells me whether decisions about civic infrastructure are accountable -- and that governance-level analysis is where I start my evaluation. Criteria performance at 20.4 is low because the project does not engage meaningfully with open public architecture, AI governance, or the participatory design principles central to my framework. This is not a reflection on the project's inherent value but rather on the poor fit between what it does and what I believe civic technology awards should highlight."
305,Radicle,https://radicle.xyz,20.4,20.4,0,0.71,LOW,MEDIUM,criteria,"Radicle -- a sovereign, peer-to-peer code forge built on git -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The 20.4 criteria result reflects genuine distance from my evaluation priorities rather than a judgment of the project's overall quality in its own field. I note moderate popularity risk and have calibrated accordingly, relying on technical and governance evidence rather than name recognition."
306,Yoti,https://www.yoti.com,20.4,20.4,0,0.71,LOW,LOW,criteria,"Backed by Founders Factory, Kindred Ventures, Idinvest Partners, Yoti has a funding trail I can inspect -- understanding who pays for public technology is part of my evaluation of alignment and sustainability. At 20.4 on criteria, the evidence available does not support a strong connection to safety-aware civic technology, open data infrastructure, or participatory governance. I hold this ranking with low confidence given the project's distance from my areas of expertise; it should be evaluated by someone closer to its core domain."
307,Responsible Tech Guide 2025,https://alltechishuman.org/responsible-tech-guide-2025,20.2,20.2,0,0.86,LOW,LOW,criteria,"Responsible Tech Guide 2025 serves technologists, policymakers, researchers, and having clearly identified beneficiaries makes impact assessment tractable in a way that vague 'for everyone' claims do not. Its criteria score of 20.2 reflects the reality that not every technology project, even a useful one, has significant political technology impact as I define it. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
308,Conservative Party Funding,https://conservativepartyfunding.co.uk,18.6,18.6,0,0.86,LOW,LOW,criteria,"Delivered as database, platform, Conservative Party Funding has a concrete interface layer that real users interact with -- I prefer scoring tangible tools over white papers. The low criteria score (18.6) reflects that this project falls largely outside the domains where I have expertise and conviction -- AI governance, open infrastructure, and participatory democracy. At this level I am essentially saying the project falls outside the scope of what a political technology award should prioritize, at least as I understand the criteria."
309,FarmerChat,https://farmerchat.digitalgreen.org,15.7,15.7,0,0.71,LOW,LOW,criteria,"As a nonprofit/charity project, FarmerChat operates with institutional backing that shapes both its sustainability and its independence -- two factors I weigh carefully. With only 15.7 on criteria, I found minimal overlap with the safety-first public technology, open governance, and systemic-risk concerns that define my evaluation priorities. This is not a reflection on the project's inherent value but rather on the poor fit between what it does and what I believe civic technology awards should highlight."
310,The Decelerator,https://decelerator.org.uk,15.7,15.7,0,0.86,LOW,HIGH,criteria,"The Decelerator -- a free support service for civil society organisations facing endings — closures, mergers, leadership transitions, and programme ends -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. A criteria score of 15.7 signals that this project, whatever its merits in its own domain, is distant from the intersection of AI safety, open infrastructure, and democratic governance where I focus. I flag high popularity risk here: this project's reputation may exceed what the evidence strictly supports, and I have tried to score on verifiable substance rather than brand recognition."
311,Society for Hopeful Technologists,https://societyforhopefultechnologists.org,15.4,20.4,-5,0.86,LOW,LOW,criteria,"Society for Hopeful Technologists -- for everyone who wants technologies to work for people and planet -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Criteria performance at 20.4 is low because the project does not engage meaningfully with open public architecture, AI governance, or the participatory design principles central to my framework. I hold this ranking with low confidence given the project's distance from my areas of expertise; it should be evaluated by someone closer to its core domain."
312,Fission Codes,https://github.com/fission-codes/fission-codes,12.7,12.7,0,0.86,LOW,LOW,criteria,"Fission Codes -- status codes for smart contracts powering microservices for web3 -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. The 12.7 criteria result reflects genuine distance from my evaluation priorities rather than a judgment of the project's overall quality in its own field. The score reflects that political technology impact, as I define it through the lens of AI safety and open governance, is not this project's primary contribution."
313,Unknown Academic Paper (SSRN 5351275),https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,12.7,12.7,0,0.43,MEDIUM,NONE,criteria,"As a publication, Unknown Academic Paper (SSRN 5351275) falls into a category where I look for evidence of open architecture, measurable outcomes, and responsible AI integration. At 12.7 on criteria, the evidence available does not support a strong connection to safety-aware civic technology, open data infrastructure, or participatory governance. Dossier completeness of 0.43 means I am working with incomplete information, and I flag this as a ranking I hold loosely pending better data."
314,Turkopticon,https://turkopticon.ucsd.edu,12.5,12.5,0,0.86,LOW,LOW,criteria,"Turkopticon -- worker-led platform organizing mutual aid and advocacy for amazon mechanical turk workers -- is the kind of project I evaluate by asking whether its technical choices reflect the safety-first and open-by-default principles I apply at Coefficient.ai. Its criteria score of 12.5 reflects the reality that not every technology project, even a useful one, has significant political technology impact as I define it. This is not a reflection on the project's inherent value but rather on the poor fit between what it does and what I believe civic technology awards should highlight."
315,VFRAME,https://vframe.io,12.5,12.5,0,0.71,LOW,MEDIUM,criteria,"VFRAME's mission -- computer vision for osint: detecting illegal munitions and documenting war crimes through ai-powered video analysis -- resonates with my work building AI systems for UK government where interoperability is a daily challenge. The low criteria score (12.5) reflects that this project falls largely outside the domains where I have expertise and conviction -- AI governance, open infrastructure, and participatory democracy. With moderate popularity risk, I have tried to assess substance over familiarity, weighting documented outcomes above general reputation."
