rank,project,url,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
204,Humble Data Workshop,https://humbledata.org,41.2,41.2,0,0.4,MEDIUM,none,criteria,"Free data science workshops for underrepresented groups serve community building and equity -- mapping to C5 and C4. But this is a training program, not infrastructure, and has no regulatory engagement, no AI safety dimension, and limited formal evaluation. The volunteer dependency and reliance on conference partnerships for sustainability are acknowledged limitations. My constitution does not have strong criteria for capacity-building programs."
205,soweego,https://soweego.readthedocs.io,41.2,38.2,+3,0.45,MEDIUM,none,criteria,Machine learning for entity linking between Wikidata and external catalogues -- only three catalogues supported and the project appears inactive since late 2021. The precision/recall metrics in academic papers show some C3 rigour. Open-source and globally applicable. But inactive projects with limited scope score low on C6. The last commit in December 2021 is a significant implementation maturity concern.
206,Remember to Vote,https://remembertovote.org.uk,41.2,41.2,+0,0.40,MEDIUM,none,criteria,"An SMS reminder service for polling stations and voter ID requirements -- straightforward civic infrastructure. The pilot-only status and limitation to May 2023 elections means C6 is very low. The methodology of evaluating impact on voter turnout shows C3 awareness, but there are no published results. C5 gets modest credit for supporting democratic participation. A promising concept with insufficient deployment evidence."
207,Aragon,https://aragon.org,41.1,44.1,-3,0.5,MEDIUM,low,criteria,"DAO governance tooling deployed across 48 countries with 2800 GitHub stars -- real adoption. But the regulatory scrutiny and security incidents in DAO implementations are concerning, and the VC funding model plus for-profit structure means this is not public-interest infrastructure in the way my constitution rewards. Smart contract risks are documented but not mitigated. M4 applies mildly for optimising governance speed without systemic risk consideration."
208,EDGAR,https://github.com/bellingcat/edgar,40.3,37.3,3,0.35,HIGH,none,criteria,"Bellingcat's tool for retrieving SEC corporate and financial data -- directly relevant to C2 as financial transparency infrastructure. Open source with 196 stars. But US-only (SEC EDGAR data), no government partnerships, no documented policy outcomes, last commit January 2024 suggests declining maintenance. The financial accountability mission aligns with my Federal Reserve context but the evidence is thin."
209,Fatebook,https://fatebook.io,40.3,37.3,3,0.35,MEDIUM,none,criteria,"Prediction tracking platform -- tangentially relevant to C3 (calibrating confidence and tracking accuracy is epistemic honesty infrastructure). 1200 GitHub stars and active development suggest real adoption. But no government partnerships, no policy outcomes, limited to quantifiable predictions. The forecasting community is niche. My constitution rewards institutional decision infrastructure more than personal calibration tools."
210,Collaborative Data Patterns,https://collaborative-data.theodi.org,40.2,40.2,0,0.35,MEDIUM,none,criteria,"ODI's guidebook for collaborative data projects -- conceptually relevant to C4 (cooperation in data stewardship) and C2 (data governance infrastructure). But it is a publication, not a tool. No deployment evidence, no government partnerships documented, thin dossier. The academic citations listed are clearly automated mismatches (coronary heart disease, online learning). Limited evidence constrains every score."
211,DAO Governance Surfaces,https://github.com/notchia/dao-governance-surfaces,40.2,40.2,0,0.35,HIGH,none,criteria,"Extracting and labeling governance surfaces of DAO smart contracts is interesting research with some relevance to my interest in institutional decision-making transparency. But the dossier is thin -- no government partnerships, no policy outcomes, limited to Solidity contracts, and last commit in 2024 with no performance metrics. The governance analysis angle earns moderate C3 marks but without institutional deployment the ceiling is low."
212,Local Insight,https://localinsight.org,40.2,40.2,0,0.35,MEDIUM,none,criteria,"Local Insight serves UK councils, grantmakers, and housing associations as a community data platform -- the institutional adoption gives some C2 and C6 credit. But it is proprietary with no documented limitations, no open-source code, no policy outcomes, and no methodology documented. UK-only scope. The concept of neighborhood-level data aggregation for institutional decision-making aligns with my values but the evidence is too thin."
213,Timecounts,https://timecounts.org,40.2,40.2,+0,0.35,HIGH,none,criteria,"A volunteer management platform operating in 39+ countries, but the dossier notes no published impact studies and only a single testimonial from Oceanside Public Library. Not open-source, no government partnerships beyond library use. The commercial SaaS framing limits civic infrastructure credit. C4 gets modest credit for enabling volunteer coordination but without evidence of systemic impact, most criteria score low."
214,Objector.ai,https://objector.ai,40.2,42.2,-2,0.55,MEDIUM,none,criteria,"Objector.ai uses dual AI systems for planning objections without documented safety review or bias testing -- in a domain where AI-generated legal arguments affect real planning outcomes. That is a negative signal under C1. The Moylgrove community anecdote is encouraging but thin evidence. C5 scores reasonably since it genuinely empowers citizens against planning authorities, but the lack of transparency about AI model limitations triggers a mild M4 penalty for naive optimisation."
215,Parse The Bill,https://parsethebill.com,40.2,42.2,-2,0.45,MEDIUM,none,criteria,"AI-generated bill summaries with an explicit experimental status warning and advice to verify from raw documents -- that transparency earns C3 credit. But there is no documented safety review of the AI summarisation, no institutional adoption, and it is not open-source. The UK-only scope limits C7. C3 drives what score there is, but the unreviewed AI in a legislative context is a mild C1 concern. M4 applies weakly for potential naive optimisation."
216,Go Vocal,https://www.govocal.com,40,38,2,0.55,MEDIUM,none,criteria,"Government engagement platform deployed across 12+ countries with named local authority partnerships in the UK, Austria, and US. The 50% reduction in analysis time claim from Southwark is promising but unverified. My concern is the proprietary AI analysis with opaque algorithms -- for a platform that processes resident feedback to inform government decisions, transparency about the analytical methodology matters (C3). Partial open-source and cross-jurisdictional deployment help, but the lack of independent evaluation limits confidence."
217,Turkopticon,https://turkopticon.ucsd.edu,40,42,-2,0.55,MEDIUM,low,criteria,"Worker-led platform advocacy for Amazon Mechanical Turk workers is genuinely about power asymmetry and protecting autonomy -- which hits C5. The decade-plus track record and open-source codebase are positive. But the causal evidence is anecdotal, there is no regulatory engagement, and the project is fundamentally constrained by Amazon's willingness to respond. My criteria reward institutional infrastructure more than platform-dependent advocacy."
218,Esper,https://esper.com/product,39.3,34.3,5,0.3,HIGH,none,modifier,"AI-powered policy management platform for US government agencies -- the policymaker advisory function (M5) is the strongest signal. Smart Search AI for policy research is relevant to C1 but with no documented safety methodology. No documented limitations, no failure modes, proprietary subscription model. Thin dossier limits what I can credit. M5 is the primary score driver given the government agency client base."
219,Civic Tech Field Guide,https://civictech.guide,39.2,39.2,0,0.5,MEDIUM,none,criteria,"UNESCO consultation for youth empowerment is the only institutional signal. The acknowledged curation bias toward English-language and Western projects is good C3 honesty. But this is a directory -- it catalogs civic tech rather than being civic tech. No open source despite AI involvement. My constitution rewards infrastructure that shapes institutional decisions, not meta-catalogues."
220,In the News (Wikipedia),https://en.wikipedia.org/wiki/wikipedia:in_the_news,39.2,39.2,0,0.35,MEDIUM,high,criteria,"A section of Wikipedia's main page -- not a standalone project. The editorial process for selecting news items has documented limitations (not original journalism, reliance on secondary sources). Wikipedia overall is foundational infrastructure but this specific feature is a curated news highlight. I flag high popularity risk: my knowledge of Wikipedia inflates confidence. The feature itself has minimal independent evidence of civic or political technology impact."
221,Idealist,https://idealist.org,39.2,39.2,0,0.35,MEDIUM,none,criteria,"Idealist connects millions with social-impact jobs and volunteer opportunities -- a decade-plus platform with significant scale. But it is a proprietary job board with no regulatory engagement, no AI safety dimension, no complexity acknowledgment, and no open-source code. My constitution sees this as a useful service but not political technology infrastructure. The thin dossier with no limitations or methodology documented keeps scores low."
222,Mapped,https://mapped.commonknowledge.coop,39.2,39.2,0,0.35,HIGH,none,criteria,"A tool for organisers to locate supporters by constituency and enrich data with location information serves political organizing directly. The cooperative structure (.coop) aligns with C4. But the dossier is thin -- partial open-source, no documented limitations beyond postcode dependency, no policy outcomes, UK-only. The dependency on postcodes.io suggests infrastructure layering but not independent institutional value."
223,Theft Bisect,https://onodi.co/bisect/,39.2,39.2,+0,0.60,MEDIUM,none,criteria,"A clever binary search tool that narrows 64 minutes of CCTV to 30 seconds in 10 seconds -- the performance metrics are unusually precise for a small project, which I appreciate. The GDPR concerns are honestly documented. But it is a niche tool aimed at British Transport Police with no institutional adoption yet, and C2 (regulatory infrastructure) barely applies. C3 gets credit for the documented limitations and honest framing of scope."
224,OpenAudience,https://openaudience.org,39.2,39.2,+0,0.35,HIGH,none,criteria,"The dossier is quite thin -- no government partnerships, no policy outcomes, no open-source status, and postcode privacy claims are noted as unverified. I cannot award much on C2 or C6 without evidence. The concept of open demographic audience data for campaigners is interesting for C4, but without deployment evidence or documented methodology, uncertainty is high and the score stays low."
225,Keep It In The Community,https://plunkett.my.site.com/keepitinthecommunity/s,39.2,39.2,+0,0.25,HIGH,none,criteria,"The dossier is extremely thin -- no government partnerships, no policy outcomes, no methodology, no open-source status, no documented limitations. The community resource sharing concept has C4 and C5 potential but I have almost nothing to score against. High uncertainty and low completeness mean every criterion scores near minimum except C1 midpoint."
226,Society for Hopeful Technologists,https://societyforhopefultechnologists.org,39.2,39.2,+0,0.40,HIGH,none,criteria,"The 2025 survey finding that 98% of 522 UK tech workers do not feel represented by leading industry voices is genuinely useful C3 evidence -- original data about a real problem. But membership has not yet launched, no formal governance structure exists, and it is UK-centric. My constitution is not built to reward pre-launch networks; C6 necessarily scores very low. The survey data prevents this from scoring at the floor."
227,The List,https://the-list.uk,39.2,39.2,+0,0.40,MEDIUM,none,criteria,"Tracking changes to grant-making behaviour of UK Trusts and Foundations -- useful for the nonprofit sector but tangential to my constitution's focus. The documented sustainability risk from single-person maintenance and no verification process are honest C3 signals. Not open-source, UK-only, and the civic infrastructure relevance is indirect. C2 gets modest credit for transparency in philanthropic funding but this is not governmental or regulatory infrastructure."
228,AISafety.info,https://aisafety.info,38.3,35.3,3,0.4,MEDIUM,low,criteria,"The AI chatbot Stampy puts this squarely in C1 territory, and the fact that they acknowledge it may be inaccurate earns some C3 credit. But this is an information resource, not an institutional tool -- no government partnerships, no policy outcomes, no regulatory engagement. My constitution is built for infrastructure that shapes decisions, not educational FAQs."
229,CivicPress,https://civicpress.io/,38.3,35.3,3,0.35,HIGH,none,criteria,"Open-source platform for municipal record publishing -- the concept maps well to C2 (government transparency infrastructure). But 5 GitHub stars, founded 2025, self-funded, no government partnerships yet. This is a prototype. My constitution explicitly does not protect prototypes from C6 penalties. The vision is aligned but the evidence is pre-deployment."
230,CoTech,https://coops.tech,38.2,38.2,0,0.3,HIGH,none,criteria,"A UK network of tech cooperatives -- the cooperative model itself is strong on C4 (cooperation over competition as a structural choice). But the dossier is extremely thin: 19 pass5 words, no government partnerships, no policy outcomes, no documented limitations. The academic citations are clearly automated noise. I cannot credit what the dossier does not evidence."
231,Fairbnb.coop,https://fairbnb.coop,38.2,41.2,-3,0.4,HIGH,none,criteria,"Cooperative tourism platform giving 50% of revenue to community projects -- strong C4 signal for cooperation-oriented incentive design. Bologna city partnership suggests some institutional engagement. But the platform is currently offline due to a coordinated spam attack, which is both an operational failure and an honest transparency signal. The cooperative structure is exactly the design choice I care about, but deployment evidence is thin and the security breach is concerning."
232,Populate Tools,https://github.com/populatetools,38.2,38.2,0,0.3,HIGH,none,criteria,"The dossier for Populate Tools is among the thinnest I have reviewed -- Spanish municipal government partnerships are mentioned but with no specifics, no documented limitations, no policy outcomes, and an unknown last commit date. My constitution requires evidence, and thin evidence lowers scores. The civic engagement framing is promising but I cannot score what I cannot verify."
233,Sugartrail,https://github.com/ribenamaplesyrup/sugartrail,38.2,38.2,0,0.35,HIGH,none,criteria,"Network analysis of UK Companies House connections between companies, officers, and addresses is exactly the kind of power-mapping transparency tool that serves investigative journalism and accountability. The concept scores on C2 institutional transparency. But the dossier explicitly notes no formal limitations assessment, unknown last commit, no published performance metrics, no policy outcomes. Thin evidence means low scores across implementation criteria."
234,django-collaborative,https://github.com/propublica/django-collaborative,38.2,38.2,0,0.4,MEDIUM,none,criteria,"ProPublica's collaborative tip-gathering framework serves investigative journalism infrastructure, which has indirect value for accountability. But the last commit was December 2019, there are no documented policy outcomes, no government partnerships, and no limitations documented. The journalism connection earns modest C2 marks but the project appears abandoned. US-only scope and thin dossier constrain the score."
235,Understanding Your Morality,https://programs.clearerthinking.org/understanding-your-morality/,38.2,38.2,+0,0.30,HIGH,none,criteria,"An interactive moral reasoning tool with educational value, but the dossier is thin and the connection to institutional decision-making, regulatory infrastructure, or complexity-aware methodology is tenuous. No government partnerships, no policy outcomes, not open-source. C3 gets modest credit for promoting self-reflection on moral reasoning, but there is not enough evidence to score this highly under my constitution."
236,Plinth,https://www.plinth.org.uk,38,36,2,0.45,MEDIUM,none,criteria,"AI-powered application scoring and risk assessment for community organisations raises immediate C1 questions -- who is being scored, what are the failure modes, is there human oversight? The Department for Education partnership and local authority deployment provide C2 evidence. But the dossier shows no documentation of the AI methodology, no published performance metrics for the scoring system, and closed-source. Modifier 5 applies weakly for policymaker decision support through HAF programme reporting, but the opacity of AI-driven scoring is concerning."
237,Yoti,https://www.yoti.com,38,36,2,0.6,MEDIUM,low,criteria,"Facial recognition for identity verification with UK government Right to Rent/Right to Work integration and claimed independent testing across demographics. The C1 tension is sharp: AI facial recognition in consequential government contexts (immigration-adjacent verification) demands rigorous safety work, and the dossier mentions accuracy variance by demographic groups but provides limited detail on mitigation. Modifier 2 is partially triggered -- biometric identity systems concentrate power. The 10 million+ monthly checks show C6 scale. The deepfake protection feature is timely but methodologically undocumented."
238,Pear by Holepunch,https://docs.holepunch.to,37.3,34.3,3,0.35,HIGH,none,criteria,"Peer-to-peer runtime for censorship-resistant applications -- the decentralization architecture has theoretical C5 value (protecting autonomy). The documented experimental and unstable module status is honest C3 evidence. But this is developer tooling with no civic deployment evidence, no government engagement, VC-funded. The political technology connection is speculative rather than demonstrated."
239,Responsible Tech Guide 2025,https://alltechishuman.org/responsible-tech-guide-2025,37.3,37.3,0,0.4,MEDIUM,none,criteria,"A publication cataloguing responsible tech organizations -- useful as a reference but not infrastructure, not a tool, and not something with documented policy impact. No government partnerships, no open source, no deployment evidence. The academic citations listed are clearly mismatched (IoT, nanotechnology), which suggests automated enrichment errors. My constitution does not reward directories without institutional engagement."
240,PolicyMogul,https://policymogul.com,37.3,37.3,+0,0.30,HIGH,none,criteria,"Champions of public affairs is not a meaningful description for scoring purposes. The dossier is very sparse -- no documented limitations, no methodology, no policy outcomes, not open-source. Public affairs professionals are the primary users, which is tangentially C2-relevant, but without evidence of how the platform works or what it achieves, I cannot score it above baseline."
241,Public Media Stack,https://publicmediastack.com,37.3,37.3,+0,0.30,HIGH,none,criteria,"A curated directory of 100+ software products for the public media workflow -- useful but static. The 2020 launch date and no update evidence suggest it may be a snapshot rather than living infrastructure. Not open-source, no government partnerships, no documented methodology. C6 is very low for what appears to be a one-time research output. Thin dossier limits all scores."
242,COTSI,https://cotsi.org/,36.3,36.3,0,0.3,HIGH,none,criteria,"Cambridge Trust and Safety Index tracking SMS verifications across platforms -- relevant to digital safety infrastructure. But no government partnerships, no policy outcomes, very thin dossier (19 pass5 words), no documented limitations. Academic origin suggests rigor but the evidence is insufficient to credit. Cybersecurity threat intelligence has C2 potential but nothing is documented."
243,FixMyBlock,https://fixmyblock.org,36.3,36.3,0,0.3,HIGH,none,criteria,"Action guides for social housing tenants on fire safety and building maintenance -- directly serves vulnerable communities (C5). The coverage limitation to England, Wales, and Scotland is a documented scope boundary. But no government partnerships, proprietary, no formal evaluation, no academic citations. The post-Grenfell housing safety context gives it urgency, but my constitution needs more evidence of institutional engagement to score higher."
244,The Commons Social Change Library,https://commonslibrary.org,36.3,36.3,0,0.4,MEDIUM,none,criteria,"1500+ resources for social change practitioners -- a real library with real content. But it is not open source, has no government partnerships, no documented policy outcomes, and the academic citations are clearly automated noise (cancer statistics). The mission supports community organizing (C4, C5) but my constitution needs institutional infrastructure engagement to score above middling."
245,Granitt,https://granitt.io,36.3,36.3,0,0.25,HIGH,none,criteria,"The dossier for Granitt is extremely thin -- government transparency and civic engagement platform with municipal government partnerships but no specifics on what the platform actually does, no documented limitations, no policy outcomes, no open-source status, no commit date. I cannot score what I cannot see. The thin evidence directly lowers scores across all criteria."
246,Nook CRM,https://nookcrm.com,36.3,36.3,0,0.25,HIGH,none,criteria,"A case management tool for community energy advisors serves a real need but the dossier is very thin -- proprietary, UK-only, no documented limitations, no government partnerships, no methodology. The codesign with energy advisors earns modest C4 marks. My constitution cannot meaningfully evaluate a sector-specific CRM against institutional decision-making or AI safety criteria."
247,PostBug,https://postbug.com,36.3,36.3,+0,0.25,HIGH,none,criteria,"Sending printed postcards to people in power is a civic engagement concept with modest C5 relevance. But the dossier contains almost nothing: no documented limitations, no methodology, no policy outcomes, no open-source status, UK-only scope. I cannot distinguish this from a side project without more evidence. High uncertainty; thin evidence means low scores across the board."
248,Granicus,https://granicus.com/uk,36.1,44.1,-8,0.5,MEDIUM,none,modifier,"Granicus is a proprietary citizen experience platform for government with claimed performance metrics that lack independent verification -- 618% subscriber increase, 78% channel shift -- which triggers my scepticism about naive optimization without system-level consideration. The AI involvement is mentioned but completely undocumented, which is a negative signal on C1. Modifier 2 applies for proprietary opacity, and Modifier 4 for marketing-heavy metrics. Real government deployment gives decent C6 marks, but I cannot reward what I cannot verify."
249,Violation Tracker UK,https://violationtrackeruk.goodjobsfirst.org,36,38,-2,0.3,HIGH,none,criteria,"A database of corporate violations and enforcement actions in the UK has clear relevance to C2 (regulatory accountability). But the dossier is almost empty -- the page required JavaScript and yielded minimal information. No methodology documentation, no partnership evidence, closed-source. The concept is valuable but I cannot score what I cannot assess. Thin evidence means low scores across C3, C6, and C7."
250,Charity Digital Skills Report,https://charitydigitalskills.co.uk,35.3,35.3,0,0.5,MEDIUM,none,criteria,"Annual survey of 672 charity respondents tracking digital skills -- useful sector intelligence but not political technology infrastructure. The documented limitation about not publishing survey methodology or response rate representativeness is a negative C3 signal: they should know better. UK-only scope, no government partnership, proprietary. This falls outside what my constitution is designed to evaluate."
251,GOV Reuse Library,https://dev.reuselibrary.service.justice.gov.uk/,35.3,35.3,0,0.3,HIGH,none,criteria,"Ministry of Justice platform for reusable digital service components -- relevant to C2 as government infrastructure. But explicitly marked as 'new' and requesting user feedback. Thin dossier: 19 pass5 words, no policy outcomes, no documented uptake. The concept of shared government service components is valuable but I cannot credit a service that is still in its infancy with no adoption evidence."
252,Bluesky,https://bsky.app,35.2,39.2,-4,0.5,MEDIUM,medium,modifier,"VC-funded social platform using ML for content recommendation and moderation -- the algorithmic feed personalization directly raises C1 and C5 concerns. Decentralization claims versus centralized control debates are documented but unresolved. No government partnerships, no policy outcomes, moderation infrastructure still developing. The AT Protocol is interesting infrastructure but this is fundamentally a commercial platform, not civic infrastructure. M4 applies for engagement optimisation."
253,Journalist Studio,https://journaliststudio.google.com,35.2,40.2,-5,0.4,MEDIUM,medium,modifier,"Google's journalist tools are partially open-source with AI involvement but the dossier notes limited-to-Google-ecosystem dependency and requires technical expertise. My concerns about concentration of power in a single corporate actor apply -- Modifier 2 triggers moderately. The AI involvement has no documented safety methodology. The tools serve journalists doing important work, but the Google ecosystem lock-in and proprietary elements reduce autonomy rather than protect it."
254,Local Intelligence Hub,https://www.localintelligencehub.com,35,36,-1,0.4,MEDIUM,none,criteria,"A climate advocacy data platform with a declared political orientation toward pro-climate campaigning. The policy outcome claim -- supporting local campaigners demonstrating mandate to MPs -- is anecdotal. Members-only data and no published metrics limit what I can assess. The explicit advocacy framing triggers Modifier 4 scrutiny: is this optimising for a single issue without acknowledging system-level complexity? UK-only, closed-source, thin evidence base."
255,Shine Your Eye,https://www.shineyoureye.org,35,36,-1,0.3,HIGH,none,criteria,"Tracking Nigerian politicians' activities and enabling citizen engagement is exactly the kind of government accountability infrastructure C2 rewards. The non-OECD context earns full C7 credit. But the dossier is thin -- no methodology, no metrics, no partnerships documented, closed-source. Nigeria-only scope is appropriate for the context. The concept is valuable but the evidence gap means I am scoring potential rather than demonstrated impact, which my constitution penalises."
256,Who Posted What?,https://whopostedwhat.com,35,36,-1,0.45,MEDIUM,none,criteria,"A Facebook keyword search tool restricted to approved public-interest users -- the access controls show some ethical consideration, which is positive for C5. But the project lost its Instagram feature when Facebook disabled it, demonstrating platform dependency as a structural vulnerability. No open-source code, no AI safety relevance, and limited to Facebook's ecosystem. The decade of operation and journalism use case provide modest C6 credit."
257,Conservative Party Funding,https://conservativepartyfunding.co.uk,34.3,34.3,0,0.35,HIGH,none,criteria,"Visualising Electoral Commission donation data for one UK party -- narrow but relevant transparency infrastructure (C2). However, no independent data verification, no methodology documentation, no information on update frequency. Single-party focus in a single jurisdiction limits scope. Unfunded grassroots project with no team page. The transparency intent is clear but the execution evidence is thin."
258,OpenElections Leaflet Scraper and Parser,https://github.com/thicknavyrain/uk_elections_leaflets,34.3,34.3,0,0.4,HIGH,none,criteria,"Using GPT-4 Vision to parse election campaign leaflets into structured data is a clever application, but this is a solo-developer hackathon project with limited maintenance resources and no documented policy impact. The AI involvement lacks any safety methodology documentation, which is a negative signal for C1. UK-only scope and thin dossier keep the score low despite the interesting concept."
259,The DAO (Standard DAO Framework),https://github.com/vbuterin/dao,34.2,38.2,-4,0.35,HIGH,medium,criteria,Vitalik Buterin's original DAO framework from 2016 is historically significant in decentralized governance but the documented smart contract vulnerabilities -- the DAO hack is the most famous failure in blockchain governance -- and the last commit a decade ago make this functionally a historical artifact. The documented limitations about governance attack vectors and token holder concentration are relevant to my complexity criteria but the project is not maintained. Modifier 4 for naive optimization of token-based governance applies weakly.
260,DelibTech Network,https://www.demnext.org/projects/delibtech-network,34,36,-2,0.3,HIGH,none,criteria,"An international network studying technology for deliberative democracy, coordinated by the AI & Democracy Foundation. The concept is directly relevant to my interests, but the dossier shows no concrete outputs, no published research, no documented deployments. A network that 'focuses on AI-powered technologies in deliberative processes' without producing assessable evidence cannot score well under my criteria. The gap between aspiration and documentation is large."
261,Polimorphic,https://www.polimorphic.com,34,32,2,0.5,MEDIUM,none,criteria,"AI-powered Voice AI and chatbots for US local government with claimed 90% voicemail reduction. The government deployment evidence (Littleton, Newport, Passaic County) provides C2 credit. But the proprietary platform with unverified methodology and no independent evaluation creates C3 concerns. Under C1, deploying AI agents that interact with residents without documented safety review is a moderate negative signal. Modifier 5 applies weakly for government service delivery support."
262,WardWatch,https://wardwatch.uk,34,34,0,0.4,MEDIUM,none,criteria,"AI-generated summaries of council records is an interesting C2 application, but the dossier reveals no documentation of the AI methodology, no transparency about training data or summarization accuracy, and it is closed-source. For an AI project under my constitution, absence of safety evidence is a negative signal. UK-only scope limits C7. The concept addresses a real gap in local government transparency but the implementation evidence is insufficient."
263,DoGooder,https://dogooder.co,33.3,33.3,0,0.35,HIGH,none,criteria,"Dead link (403 status) -- homepage blocked by security service. Advocacy platform for grassroots campaigns with tiered pricing, deployed in US/Canada/Australia/UK. Proprietary, no government partnerships, no documented limitations. The dead link and thin evidence are concerning. Founded 2012 suggests longevity but without accessible evidence I cannot score highly."
264,The Decelerator,https://decelerator.org.uk,33.3,33.3,0,0.35,HIGH,none,criteria,"Support service for civil society organisations facing closures and endings -- unusual and arguably important for sector resilience. The documented awareness of funding exhaustion by 2030 and stigma around discussing endings shows C3 maturity. But this is not technology, not infrastructure, and not government-facing. My constitution is not built to see what this does, even though I recognise the gap it fills."
265,Hand-Written Petition Scanner,https://hand-written-petition-scanner.streamlit.app,33.3,33.3,0,0.3,HIGH,none,criteria,"OCR for handwritten petitions is a nice concept for bridging analog and digital civic participation, but the dossier is thin -- partial open-source, no deployment evidence, no policy outcomes, and the AI involvement (OCR/ML) has no documented safety methodology. The accuracy-depends-on-legibility limitation is too generic. This scores as a promising prototype with insufficient evidence."
266,Membership,https://medium.com/@abscond/membership-a-prototype-ea822b2683b,33.3,33.3,0,0.2,HIGH,none,criteria,"A Medium blog post describing a prototype for decentralized membership and governance systems gives me almost nothing to evaluate. No deployment, no institutional use, no documented limitations, no AI involvement, theoretical scope only. The dossier completeness is very low. I can see the conceptual relevance to governance infrastructure but a blog post prototype cannot score meaningfully on implementation maturity."
267,Nestr,https://nestr.io,33.3,33.3,0,0.3,HIGH,none,criteria,"Nestr is a purpose-driven collaboration platform using self-organization and AI, but the dossier explicitly notes its primary focus is workplace productivity rather than political engagement. The AI involvement is confirmed but completely undocumented in terms of safety or methodology. Proprietary, no government partnerships, no documented limitations. The civic technology connection is a stretch."
268,Democracy Fund Open Source,https://www.dfos.com,33,34,-1,0.25,HIGH,none,criteria,"Open-source tools for civic engagement with government partnerships -- the concept aligns with C2 and Modifier 6. But the dossier is extremely thin, with almost no detail on what the tools actually do, who uses them, or what impact they have had. US-only scope limits C7. I cannot score highly what I cannot see evidence for. The open-source commitment and government partnership flag provide a baseline, but thin evidence translates to low scores under this constitution."
269,Objector.ai,https://www.objector.ai,33,32,1,0.4,MEDIUM,none,criteria,"AI-powered planning objection letter generation is an interesting C5 application -- empowering citizens against opaque planning processes. But the dossier shows no documentation of AI methodology, no safety review for a tool that generates quasi-legal documents, and UK-only scope. Under my C1 criteria, AI in a consequential civic context (planning decisions affect communities) without documented safety considerations is a concern. The dual-AI system mention without further detail is insufficient."
270,Parallel Parliament,https://www.parallelparliament.co.uk,33,34,-1,0.3,HIGH,none,criteria,"A platform for engaging with UK parliamentary data serving researchers, journalists, and campaigners. The concept is government transparency infrastructure (C2), but the dossier is thin -- no documented methodology, no performance metrics, no open-source components, no partnerships. UK Parliament only for C7. The policymaker and citizen user base is relevant but without evidence of adoption or impact, the score reflects uncertainty."
271,Watch Duty,https://www.watchduty.org,33,34,-1,0.3,HIGH,none,criteria,"Real-time wildfire alerts powered by volunteer first responders across all 50 US states is impressive civic infrastructure for emergency response. C5 scores modestly for community safety. But the dossier is thin -- no methodology, no partnerships documented, closed-source, US-only. My criteria are built around governance, regulation, and institutional decision-making -- wildfire alerting is valuable public safety infrastructure but does not engage with C1, C2, or C3 in meaningful ways."
272,Wikum,https://www.csail.mit.edu/research/wikum-bridging-discussion-systems-and-wikis-collective-summarization,33,34,-1,0.4,MEDIUM,none,criteria,"MIT CSAIL research on recursive summarization of large online discussions has a peer-reviewed CSCW 2017 publication -- that earns C3 credit for documented methodology. But the last commit was 2017, making this essentially an archived research prototype. C6 scores near-zero for a project with no active development or deployment. The concept is interesting for deliberative democracy infrastructure but remains unrealized in practice."
273,docs.plus,https://docs.plus,32.4,29.4,3,0.2,HIGH,none,criteria,"Open-source collaborative documents for organizations -- homepage has 45 words, dossier has 41 pass5 words. No government partnerships, no policy outcomes, no founding year, no GitHub metrics. Every structured field is empty or minimal. I score the open-source collaborative concept positively but cannot credit what the evidence does not support."
274,Ladder Hub,https://ladderhub.org/,32.4,32.4,0,0.25,HIGH,none,criteria,"The dossier for Ladder Hub is extremely thin -- a platform for economic mobility with disparity tracking mentioned but almost no substantive data. The primary_users field appears corrupted (individual characters). US-only, not open-source, no government partnerships, no limitations documented. I cannot meaningfully score this project with the available evidence."
275,Mapping.kids,https://mapping.kids,32.4,32.4,0,0.2,HIGH,none,criteria,"A platform for creating interactive maps for educational purposes has minimal civic technology relevance. The dossier is near-empty -- no open-source status, no documented limitations, no government partnerships, no methodology. My constitution cannot meaningfully evaluate an educational mapping tool for children against AI safety, institutional decision-making, or regulatory infrastructure criteria."
276,whatsmeow,https://github.com/tulir/whatsmeow,32.4,32.4,0,0.25,HIGH,none,criteria,"An unofficial Go library for the WhatsApp API has no civic technology relevance I can identify from this extremely thin dossier. No government partnerships, no policy outcomes, no documented limitations beyond terms-of-service risk. The dossier lacks even an issue_area field. My constitution cannot meaningfully score a general-purpose messaging library wrapper."
277,Neighbourhood Warmth,https://www.mysociety.org/climate/neighbourhood-warmth,32,34,-2,0.4,MEDIUM,none,criteria,"mySociety's project to help homeowners form local groups for energy efficiency is in early/prototype stage with no deployment data or published metrics. Planned partnerships with local authorities and energy cooperatives are promising for C2 but unrealized. My constitution does not protect prototypes from C6 penalties -- strong C4 potential (cooperation by design) cannot compensate for zero implementation evidence. No AI dimension, UK-only."
278,RightDD,https://www.rightsdd.com,32,32,0,0.3,HIGH,none,criteria,"Human rights risk management technology for ESG due diligence -- the regulatory compliance framing (UK Modern Slavery Act, TSX requirements) gives it C2 relevance. But the primary users are corporations and compliance officers, not civic actors. The dossier is thin with no methodology, no metrics, no open-source components. Global supply chain scope helps C7 modestly. This is commercial compliance tooling with public interest spillovers rather than civic infrastructure."
