rank,url,project_name,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
299,https://dovetail.network,Dovetail,38,38,0,0.75,LOW,MEDIUM,criteria,"At 38, Dovetail sits low in my ranking — not because it lacks value but because my constitution is built for evidence legibility and data transparency, and its focus on civic data does not strongly align with those criteria."
300,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,Unknown Academic Paper (SSRN 5351275),38,38,0,0.1,HIGH,NONE,criteria,"The homepage for Unknown Academic Paper (SSRN 5351275) is unreachable, limiting my ability to assess evidence legibility or methodological transparency. The score is derived entirely from dossier metadata, with no way to verify claims about the product itself."
301,https://spartacus.app,Spartacus,38,38,0,0.75,LOW,MEDIUM,criteria,"The closed-source status of Spartacus costs it heavily on my open-data criterion (C3, medium weight). Its focus on participatory democracy, civic data has civic value, but without open methodology, open code, or open data, it cannot score well under my constitution."
302,https://theodi.org/insights/reports/registers-and-collaboration-making-lists-we-can-trust-report,Registers and collaboration: making lists we can trust,38,38,0,0.75,LOW,MEDIUM,criteria,"At 38, Registers and collaboration: making lists we can trust sits low in my ranking — not because it lacks value but because my constitution is built for evidence legibility and data transparency, and its focus on civic data, govtech does not strongly align with those criteria."
303,https://turbophonebank.com,Turbo Phonebank,38,38,0,0.75,LOW,LOW,criteria,"As a grassroots/indie working on participatory democracy, advocacy tech, Turbo Phonebank operates in civic space. But my constitution asks narrower questions — about evidence communication and methodological openness — and the answers from this dossier are not strong."
304,https://fixmyblock.org,FixMyBlock,36,36,0,0.83,LOW,LOW,criteria,"Two things hold FixMyBlock back: it is not open-source (costing up to 15 points on C3) and the dossier lacks evidence of methodology documentation. ""Tried and tested action guides for getting stuff fixed in yo"" describes a civic purpose I respect, but my constitution needs more than purpose."
305,https://postbug.com,PostBug,36,36,0,0.75,LOW,MEDIUM,criteria,"There is political relevance to PostBug: PostBug addresses democratic participation and citizen engagement. Send printed . But political relevance alone does not satisfy my criteria — I need evidence legibility, methodological transparency, and preferably open data. The dossier shows limited evidence of these."
306,https://research.localgov.digital,User Research Library,36,36,0,0.83,LOW,MEDIUM,criteria,"The closed-source status of User Research Library costs it heavily on my open-data criterion (C3, medium weight). Its focus on govtech, civic data has civic value, but without open methodology, open code, or open data, it cannot score well under my constitution."
307,https://sobre.ejparticipe.org,Empurrando Juntas (EJ),36,36,0,0.75,LOW,MEDIUM,criteria,"The closed-source status of Empurrando Juntas (EJ) costs it heavily on my open-data criterion (C3, medium weight). Its focus on participatory democracy, govtech, civic data has civic value, but without open methodology, open code, or open data, it cannot score well under my constitution."
308,https://tracking-template-38b4c.web.app,https://tracking-template-38b4c.web.app,36,36,0,0.08,HIGH,NONE,criteria,"The dossier for https://tracking-template-38b4c.web.app doesn't give me much to work with. I can see the broad shape of what it does but not the specifics I'd need to rate it confidently. This score reflects the floor, not an assessment of its value. High uncertainty — the dossier is thin and I'm not fully confident in this score."
309,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26,The Guide to Major Trusts 2025/26,36,36,0,0.75,LOW,MEDIUM,criteria,"The Guide to Major Trusts 2025/26 serves fundraisers, charities, nonprofits. I respect the civic commitment, but my criteria focus on how information is presented and made transparent — and the dossier does not demonstrate that The Guide to Major Trusts 2025/26 does this as a primary function. Constitutional fit, not quality, drives the low score."
310,https://www.govwise.ai/en,GovWise,36,36,0,0.75,LOW,LOW,criteria,"Two things hold GovWise back: it is not open-source (costing up to 15 points on C3) and the dossier lacks evidence of methodology documentation. ""AI-powered platform for automating public procurement tender"" describes a civic purpose I respect, but my constitution needs more than purpose."
311,https://www.mpwatch.org,MP Watch,36,36,0,0.92,LOW,MEDIUM,criteria,"The closed-source status of MP Watch costs it heavily on my open-data criterion (C3, medium weight). Its focus on participatory democracy, advocacy tech has civic value, but without open methodology, open code, or open data, it cannot score well under my constitution."
312,https://farmerchat.digitalgreen.org,FarmerChat,35,35,0,0.75,LOW,LOW,criteria,"FarmerChat serves Smallholder farmers, rural agricultural communities. I respect the civic commitment, but my criteria focus on how information is presented and made transparent — and the dossier does not demonstrate that FarmerChat does this as a primary function. Constitutional fit, not quality, drives the low score."
313,https://ladderhub.org,Ladder Hub,35,33,2,0.67,MEDIUM,LOW,criteria,"Running since 2019, Ladder Hub has survived — but survivorship is not a criterion in my constitution. My low-weight implementation maturity criterion gives some credit, but the high-weight criteria (evidence legibility, transparency) are not well demonstrated."
314,https://www.myaction.center,MyActionCenter,35,35,0,0.75,LOW,LOW,criteria,"I am scoring MyActionCenter in the low range not as a quality judgment but as a constitutional fit assessment. It addresses participatory democracy, advocacy tech — legitimate civic territory — but my criteria are built around evidence legibility and data transparency, and those are not what this project primarily does."
315,https://collab.land,Collab.Land,34,34,0,0.75,LOW,MEDIUM,criteria,"As a for-profit/social enterprise working on community management, blockchain/web3, membership verification, Collab.Land operates in civic space. But my constitution asks narrower questions — about evidence communication and methodological openness — and the answers from this dossier are not strong."
316,https://dogooder.co,DoGooder,34,34,0,0.6299999999999999,MEDIUM,LOW,criteria,"DoGooder, established 2012, now has a dead homepage. I cannot assess its evidence legibility, visualisation quality, or methodological openness without seeing the product. The dossier fields alone support a limited score with high uncertainty."
317,https://nestr.io,Nestr,33,33,0,0.75,LOW,MEDIUM,criteria,"My constitution has a specific lens: evidence legibility, open methodology, data visualisation. Nestr (focused on participatory democracy) does not fall clearly within that lens, hence 33 points."
318,https://plunkett.my.site.com/keepitinthecommunity/s,Keep It In The Community,32,32,0,0.58,MEDIUM,NONE,criteria,"The closed-source status of Keep It In The Community costs it heavily on my open-data criterion (C3, medium weight). Its focus on Community Development, Civic Engagement, Local Res has civic value, but without open methodology, open code, or open data, it cannot score well under my constitution."
319,https://dunadyne.org,Dunadyne,31,31,0,0.67,MEDIUM,LOW,criteria,"The low score for Dunadyne is a statement about my criteria, not the project. I evaluate through evidence legibility and data transparency — the Community improvement, capacity building, collecti focus does not strongly register on those dimensions."
320,https://www.workincharities.co.uk,WorkInCharities,31,31,0,0.67,MEDIUM,LOW,criteria,"The low score for WorkInCharities is a statement about my criteria, not the project. I evaluate through evidence legibility and data transparency — the employment, nonprofit sector, labor market focus does not strongly register on those dimensions."
321,https://www.consoc.io,Consciousness Evolution Operating System (ConSoc),30,30,0,0.42,MEDIUM,NONE,criteria,"Two things hold Consciousness Evolution Operating System (ConSoc) back: it is not open-source (costing up to 15 points on C3) and the dossier lacks evidence of methodology documentation. ""Feel Symbiotic Cooperation"" describes a civic purpose I respect, but my constitution needs more than purpose."
